model_key,task,model_type,experiment_type,submetric,source,layer,split,language,metric,value,is_control,control_index
glot500_lm_probe_single_submetric_lexical_density_ja_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,test,ja,r2,-0.49838709831237793,False,
glot500_lm_probe_single_submetric_control1_lexical_density_ja_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,val,ja,loss,0.02672360899547736,True,1.0
glot500_lm_probe_single_submetric_control1_lexical_density_ja_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,val,ja,mse,0.026443911716341972,True,1.0
glot500_lm_probe_single_submetric_control1_lexical_density_ja_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,val,ja,rmse,0.1626158409145369,True,1.0
glot500_lm_probe_single_submetric_control1_lexical_density_ja_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,val,ja,r2,0.020561516284942627,True,1.0
glot500_lm_probe_single_submetric_control1_lexical_density_ja_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,test,ja,loss,0.06204300870498022,True,1.0
glot500_lm_probe_single_submetric_control1_lexical_density_ja_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,test,ja,mse,0.06263922154903412,True,1.0
glot500_lm_probe_single_submetric_control1_lexical_density_ja_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,test,ja,rmse,0.2502782882094132,True,1.0
glot500_lm_probe_single_submetric_control1_lexical_density_ja_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,test,ja,r2,-0.1953960657119751,True,1.0
glot500_lm_probe_single_submetric_control3_lexical_density_ja_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,val,ja,loss,0.027679625898599625,True,3.0
glot500_lm_probe_single_submetric_control3_lexical_density_ja_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,val,ja,mse,0.027360623702406883,True,3.0
glot500_lm_probe_single_submetric_control3_lexical_density_ja_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,val,ja,rmse,0.1654104703530187,True,3.0
glot500_lm_probe_single_submetric_control3_lexical_density_ja_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,val,ja,r2,-0.013391971588134766,True,3.0
glot500_lm_probe_single_submetric_control3_lexical_density_ja_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,test,ja,loss,0.06099443261822065,True,3.0
glot500_lm_probe_single_submetric_control3_lexical_density_ja_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,test,ja,mse,0.061514101922512054,True,3.0
glot500_lm_probe_single_submetric_control3_lexical_density_ja_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,test,ja,rmse,0.24802036594302504,True,3.0
glot500_lm_probe_single_submetric_control3_lexical_density_ja_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,test,ja,r2,-0.17392444610595703,True,3.0
glot500_lm_probe_single_submetric_control2_lexical_density_ja_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,val,ja,loss,0.027062789847453434,True,2.0
glot500_lm_probe_single_submetric_control2_lexical_density_ja_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,val,ja,mse,0.02679475210607052,True,2.0
glot500_lm_probe_single_submetric_control2_lexical_density_ja_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,val,ja,rmse,0.16369102634558352,True,2.0
glot500_lm_probe_single_submetric_control2_lexical_density_ja_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,val,ja,r2,0.007566988468170166,True,2.0
glot500_lm_probe_single_submetric_control2_lexical_density_ja_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,test,ja,loss,0.0605633749316136,True,2.0
glot500_lm_probe_single_submetric_control2_lexical_density_ja_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,test,ja,mse,0.06107452139258385,True,2.0
glot500_lm_probe_single_submetric_control2_lexical_density_ja_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,test,ja,rmse,0.24713259880595245,True,2.0
glot500_lm_probe_single_submetric_control2_lexical_density_ja_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,test,ja,r2,-0.165535569190979,True,2.0
glot500_lm_probe_single_submetric_lexical_density_ko_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,val,ko,loss,0.03665847331285477,False,
glot500_lm_probe_single_submetric_lexical_density_ko_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,val,ko,mse,0.03265555202960968,False,
glot500_lm_probe_single_submetric_lexical_density_ko_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,val,ko,rmse,0.18070847248983563,False,
glot500_lm_probe_single_submetric_lexical_density_ko_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,val,ko,r2,0.21415311098098755,False,
glot500_lm_probe_single_submetric_lexical_density_ko_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,test,ko,loss,0.06747570421014513,False,
glot500_lm_probe_single_submetric_lexical_density_ko_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,test,ko,mse,0.06801837682723999,False,
glot500_lm_probe_single_submetric_lexical_density_ko_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,test,ko,rmse,0.26080332978556847,False,
glot500_lm_probe_single_submetric_lexical_density_ko_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,test,ko,r2,-0.701542854309082,False,
glot500_lm_probe_single_submetric_control1_lexical_density_ko_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,val,ko,loss,0.04867223538458347,True,1.0
glot500_lm_probe_single_submetric_control1_lexical_density_ko_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,val,ko,mse,0.04541023448109627,True,1.0
glot500_lm_probe_single_submetric_control1_lexical_density_ko_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,val,ko,rmse,0.2130967725731581,True,1.0
glot500_lm_probe_single_submetric_control1_lexical_density_ko_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,val,ko,r2,-0.09278488159179688,True,1.0
glot500_lm_probe_single_submetric_control1_lexical_density_ko_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,test,ko,loss,0.10469283376421247,True,1.0
glot500_lm_probe_single_submetric_control1_lexical_density_ko_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,test,ko,mse,0.10484632104635239,True,1.0
glot500_lm_probe_single_submetric_control1_lexical_density_ko_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,test,ko,rmse,0.323799816316119,True,1.0
glot500_lm_probe_single_submetric_control1_lexical_density_ko_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,test,ko,r2,-1.6228282451629639,True,1.0
glot500_lm_probe_single_submetric_control3_lexical_density_ko_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,val,ko,loss,0.047887003794312474,True,3.0
glot500_lm_probe_single_submetric_control3_lexical_density_ko_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,val,ko,mse,0.04472505673766136,True,3.0
glot500_lm_probe_single_submetric_control3_lexical_density_ko_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,val,ko,rmse,0.21148299396798165,True,3.0
glot500_lm_probe_single_submetric_control3_lexical_density_ko_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,val,ko,r2,-0.07629621028900146,True,3.0
glot500_lm_probe_single_submetric_control3_lexical_density_ko_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,test,ko,loss,0.09906359655516488,True,3.0
glot500_lm_probe_single_submetric_control3_lexical_density_ko_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,test,ko,mse,0.09915728867053986,True,3.0
glot500_lm_probe_single_submetric_control3_lexical_density_ko_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,test,ko,rmse,0.31489250335716135,True,3.0
glot500_lm_probe_single_submetric_control3_lexical_density_ko_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,test,ko,r2,-1.4805116653442383,True,3.0
glot500_lm_probe_single_submetric_control2_lexical_density_ko_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,val,ko,loss,0.04671623334288597,True,2.0
glot500_lm_probe_single_submetric_control2_lexical_density_ko_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,val,ko,mse,0.043672721832990646,True,2.0
glot500_lm_probe_single_submetric_control2_lexical_density_ko_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,val,ko,rmse,0.2089801948343207,True,2.0
glot500_lm_probe_single_submetric_control2_lexical_density_ko_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,val,ko,r2,-0.0509721040725708,True,2.0
glot500_lm_probe_single_submetric_control2_lexical_density_ko_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,test,ko,loss,0.0947191406573568,True,2.0
glot500_lm_probe_single_submetric_control2_lexical_density_ko_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,test,ko,mse,0.09480935335159302,True,2.0
glot500_lm_probe_single_submetric_control2_lexical_density_ko_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,test,ko,rmse,0.3079112751290427,True,2.0
glot500_lm_probe_single_submetric_control2_lexical_density_ko_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,test,ko,r2,-1.37174391746521,True,2.0
glot500_lm_probe_single_submetric_lexical_density_ru_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,val,ru,loss,0.024210789799690248,False,
glot500_lm_probe_single_submetric_lexical_density_ru_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,val,ru,mse,0.02148783765733242,False,
glot500_lm_probe_single_submetric_lexical_density_ru_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,val,ru,rmse,0.1465873038749687,False,
glot500_lm_probe_single_submetric_lexical_density_ru_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,val,ru,r2,0.5105252265930176,False,
glot500_lm_probe_single_submetric_lexical_density_ru_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,test,ru,loss,0.029762418741094216,False,
glot500_lm_probe_single_submetric_lexical_density_ru_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,test,ru,mse,0.02956380322575569,False,
glot500_lm_probe_single_submetric_lexical_density_ru_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,test,ru,rmse,0.1719412784230584,False,
glot500_lm_probe_single_submetric_lexical_density_ru_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,test,ru,r2,0.26458030939102173,False,
glot500_lm_probe_single_submetric_control1_lexical_density_ru_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,val,ru,loss,0.060525384917855266,True,1.0
glot500_lm_probe_single_submetric_control1_lexical_density_ru_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,val,ru,mse,0.05242987349629402,True,1.0
glot500_lm_probe_single_submetric_control1_lexical_density_ru_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,val,ru,rmse,0.22897570503504083,True,1.0
glot500_lm_probe_single_submetric_control1_lexical_density_ru_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,val,ru,r2,-0.19430828094482422,True,1.0
glot500_lm_probe_single_submetric_control1_lexical_density_ru_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,test,ru,loss,0.06502538280827659,True,1.0
glot500_lm_probe_single_submetric_control1_lexical_density_ru_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,test,ru,mse,0.06458354741334915,True,1.0
glot500_lm_probe_single_submetric_control1_lexical_density_ru_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,test,ru,rmse,0.25413293256354863,True,1.0
glot500_lm_probe_single_submetric_control1_lexical_density_ru_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,test,ru,r2,-0.6065595149993896,True,1.0
glot500_lm_probe_single_submetric_control3_lexical_density_ru_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,val,ru,loss,0.057382970303297046,True,3.0
glot500_lm_probe_single_submetric_control3_lexical_density_ru_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,val,ru,mse,0.04973439499735832,True,3.0
glot500_lm_probe_single_submetric_control3_lexical_density_ru_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,val,ru,rmse,0.2230120960785722,True,3.0
glot500_lm_probe_single_submetric_control3_lexical_density_ru_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,val,ru,r2,-0.13290750980377197,True,3.0
glot500_lm_probe_single_submetric_control3_lexical_density_ru_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,test,ru,loss,0.05923269156898771,True,3.0
glot500_lm_probe_single_submetric_control3_lexical_density_ru_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,test,ru,mse,0.05883073806762695,True,3.0
glot500_lm_probe_single_submetric_control3_lexical_density_ru_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,test,ru,rmse,0.2425504856058362,True,3.0
glot500_lm_probe_single_submetric_control3_lexical_density_ru_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,test,ru,r2,-0.4634544849395752,True,3.0
glot500_lm_probe_single_submetric_control2_lexical_density_ru_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,val,ru,loss,0.07039207071065903,True,2.0
glot500_lm_probe_single_submetric_control2_lexical_density_ru_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,val,ru,mse,0.06110022962093353,True,2.0
glot500_lm_probe_single_submetric_control2_lexical_density_ru_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,val,ru,rmse,0.2471846063591613,True,2.0
glot500_lm_probe_single_submetric_control2_lexical_density_ru_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,val,ru,r2,-0.3918116092681885,True,2.0
glot500_lm_probe_single_submetric_control2_lexical_density_ru_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,test,ru,loss,0.07756029175860542,True,2.0
glot500_lm_probe_single_submetric_control2_lexical_density_ru_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,test,ru,mse,0.07708770036697388,True,2.0
glot500_lm_probe_single_submetric_control2_lexical_density_ru_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,test,ru,rmse,0.2776467186317423,True,2.0
glot500_lm_probe_single_submetric_control2_lexical_density_ru_layer6,single_submetric,lm_probe,monolingual,lexical_density,glot500,6.0,test,ru,r2,-0.9176087379455566,True,2.0
glot500_lm_probe_single_submetric_avg_sub_chain_len_ar_layer6,single_submetric,lm_probe,monolingual,avg_subordinate_chain_len,glot500,6.0,val,ar,loss,0.03497058463593324,False,
glot500_lm_probe_single_submetric_avg_sub_chain_len_ar_layer6,single_submetric,lm_probe,monolingual,avg_subordinate_chain_len,glot500,6.0,val,ar,mse,0.03379818797111511,False,
glot500_lm_probe_single_submetric_avg_sub_chain_len_ar_layer6,single_submetric,lm_probe,monolingual,avg_subordinate_chain_len,glot500,6.0,val,ar,rmse,0.18384283497355863,False,
glot500_lm_probe_single_submetric_avg_sub_chain_len_ar_layer6,single_submetric,lm_probe,monolingual,avg_subordinate_chain_len,glot500,6.0,val,ar,r2,0.39649415016174316,False,
glot500_lm_probe_single_submetric_avg_sub_chain_len_ar_layer6,single_submetric,lm_probe,monolingual,avg_subordinate_chain_len,glot500,6.0,test,ar,loss,0.046199954114854336,False,
glot500_lm_probe_single_submetric_avg_sub_chain_len_ar_layer6,single_submetric,lm_probe,monolingual,avg_subordinate_chain_len,glot500,6.0,test,ar,mse,0.0474700890481472,False,
glot500_lm_probe_single_submetric_avg_sub_chain_len_ar_layer6,single_submetric,lm_probe,monolingual,avg_subordinate_chain_len,glot500,6.0,test,ar,rmse,0.21787631594128629,False,
glot500_lm_probe_single_submetric_avg_sub_chain_len_ar_layer6,single_submetric,lm_probe,monolingual,avg_subordinate_chain_len,glot500,6.0,test,ar,r2,0.1404842734336853,False,
glot500_lm_probe_single_submetric_control1_avg_subordinate_chain_len_ar_layer6,single_submetric,lm_probe,monolingual,avg_subordinate_chain_len,glot500,6.0,val,ar,loss,0.06597905109326045,True,1.0
glot500_lm_probe_single_submetric_control1_avg_subordinate_chain_len_ar_layer6,single_submetric,lm_probe,monolingual,avg_subordinate_chain_len,glot500,6.0,val,ar,mse,0.06201940402388573,True,1.0
glot500_lm_probe_single_submetric_control1_avg_subordinate_chain_len_ar_layer6,single_submetric,lm_probe,monolingual,avg_subordinate_chain_len,glot500,6.0,val,ar,rmse,0.2490369531292208,True,1.0
glot500_lm_probe_single_submetric_control1_avg_subordinate_chain_len_ar_layer6,single_submetric,lm_probe,monolingual,avg_subordinate_chain_len,glot500,6.0,val,ar,r2,-0.10742831230163574,True,1.0
glot500_lm_probe_single_submetric_control1_avg_subordinate_chain_len_ar_layer6,single_submetric,lm_probe,monolingual,avg_subordinate_chain_len,glot500,6.0,test,ar,loss,0.07448555380105973,True,1.0
glot500_lm_probe_single_submetric_control1_avg_subordinate_chain_len_ar_layer6,single_submetric,lm_probe,monolingual,avg_subordinate_chain_len,glot500,6.0,test,ar,mse,0.07427888363599777,True,1.0
glot500_lm_probe_single_submetric_control1_avg_subordinate_chain_len_ar_layer6,single_submetric,lm_probe,monolingual,avg_subordinate_chain_len,glot500,6.0,test,ar,rmse,0.2725415264432152,True,1.0
glot500_lm_probe_single_submetric_control1_avg_subordinate_chain_len_ar_layer6,single_submetric,lm_probe,monolingual,avg_subordinate_chain_len,glot500,6.0,test,ar,r2,-0.3449283838272095,True,1.0
glot500_lm_probe_single_submetric_control3_avg_subordinate_chain_len_ar_layer6,single_submetric,lm_probe,monolingual,avg_subordinate_chain_len,glot500,6.0,val,ar,loss,0.062411131958166756,True,3.0
glot500_lm_probe_single_submetric_control3_avg_subordinate_chain_len_ar_layer6,single_submetric,lm_probe,monolingual,avg_subordinate_chain_len,glot500,6.0,val,ar,mse,0.05851900950074196,True,3.0
glot500_lm_probe_single_submetric_control3_avg_subordinate_chain_len_ar_layer6,single_submetric,lm_probe,monolingual,avg_subordinate_chain_len,glot500,6.0,val,ar,rmse,0.24190702656339266,True,3.0
glot500_lm_probe_single_submetric_control3_avg_subordinate_chain_len_ar_layer6,single_submetric,lm_probe,monolingual,avg_subordinate_chain_len,glot500,6.0,val,ar,r2,-0.04492485523223877,True,3.0
glot500_lm_probe_single_submetric_control3_avg_subordinate_chain_len_ar_layer6,single_submetric,lm_probe,monolingual,avg_subordinate_chain_len,glot500,6.0,test,ar,loss,0.06862177290022373,True,3.0
glot500_lm_probe_single_submetric_control3_avg_subordinate_chain_len_ar_layer6,single_submetric,lm_probe,monolingual,avg_subordinate_chain_len,glot500,6.0,test,ar,mse,0.06846745312213898,True,3.0
glot500_lm_probe_single_submetric_control3_avg_subordinate_chain_len_ar_layer6,single_submetric,lm_probe,monolingual,avg_subordinate_chain_len,glot500,6.0,test,ar,rmse,0.2616628615645311,True,3.0
glot500_lm_probe_single_submetric_control3_avg_subordinate_chain_len_ar_layer6,single_submetric,lm_probe,monolingual,avg_subordinate_chain_len,glot500,6.0,test,ar,r2,-0.23970377445220947,True,3.0
glot500_lm_probe_single_submetric_control2_avg_subordinate_chain_len_ar_layer6,single_submetric,lm_probe,monolingual,avg_subordinate_chain_len,glot500,6.0,val,ar,loss,0.06677422672510147,True,2.0
glot500_lm_probe_single_submetric_control2_avg_subordinate_chain_len_ar_layer6,single_submetric,lm_probe,monolingual,avg_subordinate_chain_len,glot500,6.0,val,ar,mse,0.06270825117826462,True,2.0
glot500_lm_probe_single_submetric_control2_avg_subordinate_chain_len_ar_layer6,single_submetric,lm_probe,monolingual,avg_subordinate_chain_len,glot500,6.0,val,ar,rmse,0.2504161559849217,True,2.0
glot500_lm_probe_single_submetric_control2_avg_subordinate_chain_len_ar_layer6,single_submetric,lm_probe,monolingual,avg_subordinate_chain_len,glot500,6.0,val,ar,r2,-0.11972856521606445,True,2.0
glot500_lm_probe_single_submetric_control2_avg_subordinate_chain_len_ar_layer6,single_submetric,lm_probe,monolingual,avg_subordinate_chain_len,glot500,6.0,test,ar,loss,0.07691317647695542,True,2.0
glot500_lm_probe_single_submetric_control2_avg_subordinate_chain_len_ar_layer6,single_submetric,lm_probe,monolingual,avg_subordinate_chain_len,glot500,6.0,test,ar,mse,0.07665612548589706,True,2.0
glot500_lm_probe_single_submetric_control2_avg_subordinate_chain_len_ar_layer6,single_submetric,lm_probe,monolingual,avg_subordinate_chain_len,glot500,6.0,test,ar,rmse,0.27686842630732933,True,2.0
glot500_lm_probe_single_submetric_control2_avg_subordinate_chain_len_ar_layer6,single_submetric,lm_probe,monolingual,avg_subordinate_chain_len,glot500,6.0,test,ar,r2,-0.38797175884246826,True,2.0
glot500_lm_probe_single_submetric_avg_sub_chain_len_en_layer6,single_submetric,lm_probe,monolingual,avg_subordinate_chain_len,glot500,6.0,val,en,loss,0.021571037359535694,False,
glot500_lm_probe_single_submetric_avg_sub_chain_len_en_layer6,single_submetric,lm_probe,monolingual,avg_subordinate_chain_len,glot500,6.0,val,en,mse,0.02064930461347103,False,
glot500_lm_probe_single_submetric_avg_sub_chain_len_en_layer6,single_submetric,lm_probe,monolingual,avg_subordinate_chain_len,glot500,6.0,val,en,rmse,0.1436986590524457,False,
glot500_lm_probe_single_submetric_avg_sub_chain_len_en_layer6,single_submetric,lm_probe,monolingual,avg_subordinate_chain_len,glot500,6.0,val,en,r2,0.5725991725921631,False,
glot500_lm_probe_single_submetric_avg_sub_chain_len_en_layer6,single_submetric,lm_probe,monolingual,avg_subordinate_chain_len,glot500,6.0,test,en,loss,0.02277493609913758,False,
glot500_lm_probe_single_submetric_avg_sub_chain_len_en_layer6,single_submetric,lm_probe,monolingual,avg_subordinate_chain_len,glot500,6.0,test,en,mse,0.02298775501549244,False,
glot500_lm_probe_single_submetric_avg_sub_chain_len_en_layer6,single_submetric,lm_probe,monolingual,avg_subordinate_chain_len,glot500,6.0,test,en,rmse,0.15161713298797216,False,
glot500_lm_probe_single_submetric_avg_sub_chain_len_en_layer6,single_submetric,lm_probe,monolingual,avg_subordinate_chain_len,glot500,6.0,test,en,r2,0.06012481451034546,False,
glot500_lm_probe_single_submetric_control1_avg_subordinate_chain_len_en_layer6,single_submetric,lm_probe,monolingual,avg_subordinate_chain_len,glot500,6.0,val,en,loss,0.05397722572088241,True,1.0
glot500_lm_probe_single_submetric_control1_avg_subordinate_chain_len_en_layer6,single_submetric,lm_probe,monolingual,avg_subordinate_chain_len,glot500,6.0,val,en,mse,0.05642024800181389,True,1.0
glot500_lm_probe_single_submetric_control1_avg_subordinate_chain_len_en_layer6,single_submetric,lm_probe,monolingual,avg_subordinate_chain_len,glot500,6.0,val,en,rmse,0.23752946764941374,True,1.0
glot500_lm_probe_single_submetric_control1_avg_subordinate_chain_len_en_layer6,single_submetric,lm_probe,monolingual,avg_subordinate_chain_len,glot500,6.0,val,en,r2,-0.16779041290283203,True,1.0
glot500_lm_probe_single_submetric_control1_avg_subordinate_chain_len_en_layer6,single_submetric,lm_probe,monolingual,avg_subordinate_chain_len,glot500,6.0,test,en,loss,0.02639195549168757,True,1.0
glot500_lm_probe_single_submetric_control1_avg_subordinate_chain_len_en_layer6,single_submetric,lm_probe,monolingual,avg_subordinate_chain_len,glot500,6.0,test,en,mse,0.026188742369413376,True,1.0
glot500_lm_probe_single_submetric_control1_avg_subordinate_chain_len_en_layer6,single_submetric,lm_probe,monolingual,avg_subordinate_chain_len,glot500,6.0,test,en,rmse,0.16182936188903846,True,1.0
glot500_lm_probe_single_submetric_control1_avg_subordinate_chain_len_en_layer6,single_submetric,lm_probe,monolingual,avg_subordinate_chain_len,glot500,6.0,test,en,r2,-0.07075047492980957,True,1.0
glot500_lm_probe_single_submetric_control3_avg_subordinate_chain_len_en_layer6,single_submetric,lm_probe,monolingual,avg_subordinate_chain_len,glot500,6.0,val,en,loss,0.05590029358863831,True,3.0
glot500_lm_probe_single_submetric_control3_avg_subordinate_chain_len_en_layer6,single_submetric,lm_probe,monolingual,avg_subordinate_chain_len,glot500,6.0,val,en,mse,0.05844398960471153,True,3.0
glot500_lm_probe_single_submetric_control3_avg_subordinate_chain_len_en_layer6,single_submetric,lm_probe,monolingual,avg_subordinate_chain_len,glot500,6.0,val,en,rmse,0.2417519174788724,True,3.0
glot500_lm_probe_single_submetric_control3_avg_subordinate_chain_len_en_layer6,single_submetric,lm_probe,monolingual,avg_subordinate_chain_len,glot500,6.0,val,en,r2,-0.209678053855896,True,3.0
glot500_lm_probe_single_submetric_control3_avg_subordinate_chain_len_en_layer6,single_submetric,lm_probe,monolingual,avg_subordinate_chain_len,glot500,6.0,test,en,loss,0.027370921735252653,True,3.0
glot500_lm_probe_single_submetric_control3_avg_subordinate_chain_len_en_layer6,single_submetric,lm_probe,monolingual,avg_subordinate_chain_len,glot500,6.0,test,en,mse,0.027154946699738503,True,3.0
glot500_lm_probe_single_submetric_control3_avg_subordinate_chain_len_en_layer6,single_submetric,lm_probe,monolingual,avg_subordinate_chain_len,glot500,6.0,test,en,rmse,0.16478758053851783,True,3.0
glot500_lm_probe_single_submetric_control3_avg_subordinate_chain_len_en_layer6,single_submetric,lm_probe,monolingual,avg_subordinate_chain_len,glot500,6.0,test,en,r2,-0.11025452613830566,True,3.0
glot500_lm_probe_single_submetric_control2_avg_subordinate_chain_len_en_layer6,single_submetric,lm_probe,monolingual,avg_subordinate_chain_len,glot500,6.0,val,en,loss,0.053609758615493774,True,2.0
glot500_lm_probe_single_submetric_control2_avg_subordinate_chain_len_en_layer6,single_submetric,lm_probe,monolingual,avg_subordinate_chain_len,glot500,6.0,val,en,mse,0.056076791137456894,True,2.0
glot500_lm_probe_single_submetric_control2_avg_subordinate_chain_len_en_layer6,single_submetric,lm_probe,monolingual,avg_subordinate_chain_len,glot500,6.0,val,en,rmse,0.23680538663099895,True,2.0
glot500_lm_probe_single_submetric_control2_avg_subordinate_chain_len_en_layer6,single_submetric,lm_probe,monolingual,avg_subordinate_chain_len,glot500,6.0,val,en,r2,-0.1606816053390503,True,2.0
glot500_lm_probe_single_submetric_control2_avg_subordinate_chain_len_en_layer6,single_submetric,lm_probe,monolingual,avg_subordinate_chain_len,glot500,6.0,test,en,loss,0.026178421585687568,True,2.0
glot500_lm_probe_single_submetric_control2_avg_subordinate_chain_len_en_layer6,single_submetric,lm_probe,monolingual,avg_subordinate_chain_len,glot500,6.0,test,en,mse,0.02597201056778431,True,2.0
glot500_lm_probe_single_submetric_control2_avg_subordinate_chain_len_en_layer6,single_submetric,lm_probe,monolingual,avg_subordinate_chain_len,glot500,6.0,test,en,rmse,0.1611583400503502,True,2.0
glot500_lm_probe_single_submetric_control2_avg_subordinate_chain_len_en_layer6,single_submetric,lm_probe,monolingual,avg_subordinate_chain_len,glot500,6.0,test,en,r2,-0.0618891716003418,True,2.0
glot500_lm_probe_single_submetric_avg_sub_chain_len_fi_layer6,single_submetric,lm_probe,monolingual,avg_subordinate_chain_len,glot500,6.0,val,fi,loss,0.02754336758516729,False,
