experiment_type,language,task,submetric,control_index,layer_index,metric,value
probe,ko,single_submetric,avg_subordinate_chain_len,3,10,r2,-0.16556549072265625
probe,ko,single_submetric,avg_verb_edges,1,10,loss,0.035277219489216805
probe,ko,single_submetric,avg_verb_edges,1,10,mse,0.035218484699726105
probe,ko,single_submetric,avg_verb_edges,1,10,rmse,0.1876658858176576
probe,ko,single_submetric,avg_verb_edges,1,10,r2,-0.015112519264221191
probe,ko,single_submetric,avg_verb_edges,2,10,loss,0.035252382579658716
probe,ko,single_submetric,avg_verb_edges,2,10,mse,0.03518271446228027
probe,ko,single_submetric,avg_verb_edges,2,10,rmse,0.18757055862336253
probe,ko,single_submetric,avg_verb_edges,2,10,r2,-0.014081478118896484
probe,ko,single_submetric,avg_verb_edges,3,10,loss,0.03473245844777141
probe,ko,single_submetric,avg_verb_edges,3,10,mse,0.03467744216322899
probe,ko,single_submetric,avg_verb_edges,3,10,rmse,0.18621880185209277
probe,ko,single_submetric,avg_verb_edges,3,10,r2,0.00048220157623291016
probe,ko,single_submetric,lexical_density,1,10,loss,0.07330740509288651
probe,ko,single_submetric,lexical_density,1,10,mse,0.07344440370798111
probe,ko,single_submetric,lexical_density,1,10,rmse,0.2710062798312635
probe,ko,single_submetric,lexical_density,1,10,r2,-0.8372799158096313
probe,ko,single_submetric,lexical_density,2,10,loss,0.07889500579663686
probe,ko,single_submetric,lexical_density,2,10,mse,0.07900587469339371
probe,ko,single_submetric,lexical_density,2,10,rmse,0.28107983686738136
probe,ko,single_submetric,lexical_density,2,10,r2,-0.9764053821563721
probe,ko,single_submetric,lexical_density,3,10,loss,0.07109029431428228
probe,ko,single_submetric,lexical_density,3,10,mse,0.07125379890203476
probe,ko,single_submetric,lexical_density,3,10,rmse,0.26693407220142346
probe,ko,single_submetric,lexical_density,3,10,r2,-0.7824801206588745
probe,ko,single_submetric,n_tokens,1,10,loss,0.09344955853053502
probe,ko,single_submetric,n_tokens,1,10,mse,0.09273538738489151
probe,ko,single_submetric,n_tokens,1,10,rmse,0.30452485511841476
probe,ko,single_submetric,n_tokens,1,10,r2,-1.2238397598266602
probe,ko,single_submetric,n_tokens,2,10,loss,0.09067445354802268
probe,ko,single_submetric,n_tokens,2,10,mse,0.08995990455150604
probe,ko,single_submetric,n_tokens,2,10,rmse,0.2999331668080508
probe,ko,single_submetric,n_tokens,2,10,r2,-1.1572823524475098
probe,ko,single_submetric,n_tokens,3,10,loss,0.08511775732040405
probe,ko,single_submetric,n_tokens,3,10,mse,0.0844513401389122
probe,ko,single_submetric,n_tokens,3,10,rmse,0.2906051275165533
probe,ko,single_submetric,n_tokens,3,10,r2,-1.025184154510498
probe,ru,single_submetric,avg_links_len,1,10,loss,0.024498446445379938
probe,ru,single_submetric,avg_links_len,1,10,mse,0.024331552907824516
probe,ru,single_submetric,avg_links_len,1,10,rmse,0.1559857458482169
probe,ru,single_submetric,avg_links_len,1,10,r2,-0.4444335699081421
probe,ru,single_submetric,avg_links_len,2,10,loss,0.020101411002022878
probe,ru,single_submetric,avg_links_len,2,10,mse,0.020005738362669945
probe,ru,single_submetric,avg_links_len,2,10,rmse,0.141441642958041
probe,ru,single_submetric,avg_links_len,2,10,r2,-0.18763315677642822
probe,ru,single_submetric,avg_links_len,3,10,loss,0.02027972601354122
probe,ru,single_submetric,avg_links_len,3,10,mse,0.020186901092529297
probe,ru,single_submetric,avg_links_len,3,10,rmse,0.14208061476686148
probe,ru,single_submetric,avg_links_len,3,10,r2,-0.19838786125183105
probe,ru,single_submetric,avg_max_depth,1,10,loss,0.026922663806804588
probe,ru,single_submetric,avg_max_depth,1,10,mse,0.026954825967550278
probe,ru,single_submetric,avg_max_depth,1,10,rmse,0.16417924950355411
probe,ru,single_submetric,avg_max_depth,1,10,r2,-0.10507798194885254
probe,ru,single_submetric,avg_max_depth,2,10,loss,0.025826348390962397
probe,ru,single_submetric,avg_max_depth,2,10,mse,0.02584364451467991
probe,ru,single_submetric,avg_max_depth,2,10,rmse,0.16075958607398785
probe,ru,single_submetric,avg_max_depth,2,10,r2,-0.059522390365600586
probe,ru,single_submetric,avg_max_depth,3,10,loss,0.02620974981359073
probe,ru,single_submetric,avg_max_depth,3,10,mse,0.026257963851094246
probe,ru,single_submetric,avg_max_depth,3,10,rmse,0.16204309257445762
probe,ru,single_submetric,avg_max_depth,3,10,r2,-0.0765085220336914
probe,ru,single_submetric,avg_subordinate_chain_len,1,10,loss,0.05269247719219753
probe,ru,single_submetric,avg_subordinate_chain_len,1,10,mse,0.05237793177366257
probe,ru,single_submetric,avg_subordinate_chain_len,1,10,rmse,0.22886225502179813
probe,ru,single_submetric,avg_subordinate_chain_len,1,10,r2,-0.3868752717971802
probe,ru,single_submetric,avg_subordinate_chain_len,2,10,loss,0.05565850915653365
probe,ru,single_submetric,avg_subordinate_chain_len,2,10,mse,0.05535086989402771
probe,ru,single_submetric,avg_subordinate_chain_len,2,10,rmse,0.23526765586035772
probe,ru,single_submetric,avg_subordinate_chain_len,2,10,r2,-0.4655935764312744
probe,ru,single_submetric,avg_subordinate_chain_len,3,10,loss,0.05771323985287121
probe,ru,single_submetric,avg_subordinate_chain_len,3,10,mse,0.057397227734327316
probe,ru,single_submetric,avg_subordinate_chain_len,3,10,rmse,0.23957718533768468
probe,ru,single_submetric,avg_subordinate_chain_len,3,10,r2,-0.5197774171829224
probe,ru,single_submetric,avg_verb_edges,1,10,loss,0.05152595043182373
probe,ru,single_submetric,avg_verb_edges,1,10,mse,0.051075078547000885
probe,ru,single_submetric,avg_verb_edges,1,10,rmse,0.22599796137797545
probe,ru,single_submetric,avg_verb_edges,1,10,r2,-0.24794626235961914
probe,ru,single_submetric,avg_verb_edges,2,10,loss,0.05373495338218553
probe,ru,single_submetric,avg_verb_edges,2,10,mse,0.053269386291503906
probe,ru,single_submetric,avg_verb_edges,2,10,rmse,0.23080161674369595
probe,ru,single_submetric,avg_verb_edges,2,10,r2,-0.30156099796295166
probe,ru,single_submetric,avg_verb_edges,3,10,loss,0.052937893995216916
probe,ru,single_submetric,avg_verb_edges,3,10,mse,0.052452217787504196
probe,ru,single_submetric,avg_verb_edges,3,10,rmse,0.2290244916761179
probe,ru,single_submetric,avg_verb_edges,3,10,r2,-0.2815946340560913
probe,ru,single_submetric,lexical_density,1,10,loss,0.04098647726433618
probe,ru,single_submetric,lexical_density,1,10,mse,0.040557511150836945
probe,ru,single_submetric,lexical_density,1,10,rmse,0.20138895488789088
probe,ru,single_submetric,lexical_density,1,10,r2,-0.008895635604858398
probe,ru,single_submetric,lexical_density,2,10,loss,0.039752661915762086
probe,ru,single_submetric,lexical_density,2,10,mse,0.03934932500123978
probe,ru,single_submetric,lexical_density,2,10,rmse,0.1983666428642673
probe,ru,single_submetric,lexical_density,2,10,r2,0.021158814430236816
probe,ru,single_submetric,lexical_density,3,10,loss,0.04055453810308661
probe,ru,single_submetric,lexical_density,3,10,mse,0.04013676941394806
probe,ru,single_submetric,lexical_density,3,10,rmse,0.2003416317542314
probe,ru,single_submetric,lexical_density,3,10,r2,0.001570582389831543
probe,ru,single_submetric,n_tokens,1,10,loss,0.013951558819306749
probe,ru,single_submetric,n_tokens,1,10,mse,0.01414400152862072
probe,ru,single_submetric,n_tokens,1,10,rmse,0.11892855640518268
probe,ru,single_submetric,n_tokens,1,10,r2,-0.24337613582611084
probe,ru,single_submetric,n_tokens,2,10,loss,0.010932887638253825
probe,ru,single_submetric,n_tokens,2,10,mse,0.011080630123615265
probe,ru,single_submetric,n_tokens,2,10,rmse,0.10526457202504205
probe,ru,single_submetric,n_tokens,2,10,r2,0.025919795036315918
probe,ru,single_submetric,n_tokens,3,10,loss,0.01253719867340156
probe,ru,single_submetric,n_tokens,3,10,mse,0.01271466538310051
probe,ru,single_submetric,n_tokens,3,10,rmse,0.11275932503833334
probe,ru,single_submetric,n_tokens,3,10,r2,-0.11772561073303223
probe,ar,single_submetric,avg_links_len,1,11,loss,0.1087758108973503
probe,ar,single_submetric,avg_links_len,1,11,mse,0.10565333068370819
probe,ar,single_submetric,avg_links_len,1,11,rmse,0.3250435827450039
probe,ar,single_submetric,avg_links_len,1,11,r2,-1.2811880111694336
probe,ar,single_submetric,avg_links_len,2,11,loss,0.07696157321333885
probe,ar,single_submetric,avg_links_len,2,11,mse,0.07481349259614944
probe,ar,single_submetric,avg_links_len,2,11,rmse,0.27352055242001366
probe,ar,single_submetric,avg_links_len,2,11,r2,-0.6153172254562378
probe,ar,single_submetric,avg_links_len,3,11,loss,0.08548549264669418
probe,ar,single_submetric,avg_links_len,3,11,mse,0.08317666500806808
probe,ar,single_submetric,avg_links_len,3,11,rmse,0.2884036494361125
probe,ar,single_submetric,avg_links_len,3,11,r2,-0.7958886623382568
probe,ar,single_submetric,avg_max_depth,1,11,loss,0.0576629675924778
probe,ar,single_submetric,avg_max_depth,1,11,mse,0.057723626494407654
probe,ar,single_submetric,avg_max_depth,1,11,rmse,0.24025741714754126
probe,ar,single_submetric,avg_max_depth,1,11,r2,-0.17038118839263916
probe,ar,single_submetric,avg_max_depth,2,11,loss,0.07458296045660973
probe,ar,single_submetric,avg_max_depth,2,11,mse,0.07449516654014587
probe,ar,single_submetric,avg_max_depth,2,11,rmse,0.2729380269221309
probe,ar,single_submetric,avg_max_depth,2,11,r2,-0.5104341506958008
probe,ar,single_submetric,avg_max_depth,3,11,loss,0.0578459344804287
probe,ar,single_submetric,avg_max_depth,3,11,mse,0.057928021997213364
probe,ar,single_submetric,avg_max_depth,3,11,rmse,0.2406824089899662
probe,ar,single_submetric,avg_max_depth,3,11,r2,-0.17452538013458252
probe,ar,single_submetric,avg_subordinate_chain_len,1,11,loss,0.08905259296298026
probe,ar,single_submetric,avg_subordinate_chain_len,1,11,mse,0.08846935629844666
probe,ar,single_submetric,avg_subordinate_chain_len,1,11,rmse,0.29743798731575405
probe,ar,single_submetric,avg_subordinate_chain_len,1,11,r2,-0.60186767578125
probe,ar,single_submetric,avg_subordinate_chain_len,2,11,loss,0.09929512962698936
probe,ar,single_submetric,avg_subordinate_chain_len,2,11,mse,0.098535917699337
probe,ar,single_submetric,avg_subordinate_chain_len,2,11,rmse,0.313904312967084
probe,ar,single_submetric,avg_subordinate_chain_len,2,11,r2,-0.7841376066207886
probe,ar,single_submetric,avg_subordinate_chain_len,3,11,loss,0.08280924037098884
probe,ar,single_submetric,avg_subordinate_chain_len,3,11,mse,0.08233670145273209
probe,ar,single_submetric,avg_subordinate_chain_len,3,11,rmse,0.2869437252367302
probe,ar,single_submetric,avg_subordinate_chain_len,3,11,r2,-0.4908270835876465
probe,ar,single_submetric,avg_verb_edges,1,11,loss,0.16014960706233977
probe,ar,single_submetric,avg_verb_edges,1,11,mse,0.1600675731897354
probe,ar,single_submetric,avg_verb_edges,1,11,rmse,0.4000844575708177
probe,ar,single_submetric,avg_verb_edges,1,11,r2,-1.3191509246826172
probe,ar,single_submetric,avg_verb_edges,2,11,loss,0.15783288478851318
probe,ar,single_submetric,avg_verb_edges,2,11,mse,0.15778030455112457
probe,ar,single_submetric,avg_verb_edges,2,11,rmse,0.3972156902126659
probe,ar,single_submetric,avg_verb_edges,2,11,r2,-1.2860116958618164
probe,ar,single_submetric,avg_verb_edges,3,11,loss,0.14288092851638795
probe,ar,single_submetric,avg_verb_edges,3,11,mse,0.14346589148044586
probe,ar,single_submetric,avg_verb_edges,3,11,rmse,0.37876891567345633
probe,ar,single_submetric,avg_verb_edges,3,11,r2,-1.0786161422729492
probe,ar,single_submetric,lexical_density,1,11,loss,0.06142052933573723
probe,ar,single_submetric,lexical_density,1,11,mse,0.06087390333414078
probe,ar,single_submetric,lexical_density,1,11,rmse,0.24672637340612935
probe,ar,single_submetric,lexical_density,1,11,r2,-0.04899942874908447
probe,ar,single_submetric,lexical_density,2,11,loss,0.062402109056711196
probe,ar,single_submetric,lexical_density,2,11,mse,0.06173205003142357
probe,ar,single_submetric,lexical_density,2,11,rmse,0.24845935287572407
probe,ar,single_submetric,lexical_density,2,11,r2,-0.06378734111785889
probe,ar,single_submetric,lexical_density,3,11,loss,0.062489517778158185
probe,ar,single_submetric,lexical_density,3,11,mse,0.061648666858673096
probe,ar,single_submetric,lexical_density,3,11,rmse,0.248291495743759
probe,ar,single_submetric,lexical_density,3,11,r2,-0.06235039234161377
probe,ar,single_submetric,n_tokens,1,11,loss,0.10827709436416626
probe,ar,single_submetric,n_tokens,1,11,mse,0.10580392181873322
probe,ar,single_submetric,n_tokens,1,11,rmse,0.32527514786520845
probe,ar,single_submetric,n_tokens,1,11,r2,-0.41254961490631104
probe,ar,single_submetric,n_tokens,2,11,loss,0.10513052344322205
probe,ar,single_submetric,n_tokens,2,11,mse,0.10279585421085358
probe,ar,single_submetric,n_tokens,2,11,rmse,0.3206179255919007
probe,ar,single_submetric,n_tokens,2,11,r2,-0.3723900318145752
probe,ar,single_submetric,n_tokens,3,11,loss,0.10862585604190826
probe,ar,single_submetric,n_tokens,3,11,mse,0.10619401186704636
probe,ar,single_submetric,n_tokens,3,11,rmse,0.32587422706781577
probe,ar,single_submetric,n_tokens,3,11,r2,-0.41775763034820557
probe,en,single_submetric,avg_links_len,1,11,loss,0.012660585210791655
probe,en,single_submetric,avg_links_len,1,11,mse,0.012539103627204895
probe,en,single_submetric,avg_links_len,1,11,rmse,0.11197813905939362
probe,en,single_submetric,avg_links_len,1,11,r2,-0.34812819957733154
probe,en,single_submetric,avg_links_len,2,11,loss,0.010414537241948503
probe,en,single_submetric,avg_links_len,2,11,mse,0.010311578400433064
probe,en,single_submetric,avg_links_len,2,11,rmse,0.10154594231397464
probe,en,single_submetric,avg_links_len,2,11,r2,-0.10863816738128662
probe,en,single_submetric,avg_links_len,3,11,loss,0.011595400981605053
probe,en,single_submetric,avg_links_len,3,11,mse,0.011479536071419716
probe,en,single_submetric,avg_links_len,3,11,rmse,0.10714259690440453
probe,en,single_submetric,avg_links_len,3,11,r2,-0.23420989513397217
probe,en,single_submetric,avg_max_depth,1,11,loss,0.03101181425154209
probe,en,single_submetric,avg_max_depth,1,11,mse,0.031026965007185936
probe,en,single_submetric,avg_max_depth,1,11,rmse,0.17614472744645504
probe,en,single_submetric,avg_max_depth,1,11,r2,-0.09757208824157715
probe,en,single_submetric,avg_max_depth,2,11,loss,0.028697431353586062
probe,en,single_submetric,avg_max_depth,2,11,mse,0.02872505784034729
probe,en,single_submetric,avg_max_depth,2,11,rmse,0.16948468320278176
probe,en,single_submetric,avg_max_depth,2,11,r2,-0.016142606735229492
probe,en,single_submetric,avg_max_depth,3,11,loss,0.03220267992998872
probe,en,single_submetric,avg_max_depth,3,11,mse,0.03224261850118637
probe,en,single_submetric,avg_max_depth,3,11,rmse,0.17956229699239865
probe,en,single_submetric,avg_max_depth,3,11,r2,-0.14057540893554688
probe,en,single_submetric,avg_subordinate_chain_len,1,11,loss,0.02809731968279396
probe,en,single_submetric,avg_subordinate_chain_len,1,11,mse,0.027835814282298088
probe,en,single_submetric,avg_subordinate_chain_len,1,11,rmse,0.16684068533273919
probe,en,single_submetric,avg_subordinate_chain_len,1,11,r2,-0.13809239864349365
probe,en,single_submetric,avg_subordinate_chain_len,2,11,loss,0.04287046061030456
probe,en,single_submetric,avg_subordinate_chain_len,2,11,mse,0.04247373342514038
probe,en,single_submetric,avg_subordinate_chain_len,2,11,rmse,0.20609156563319223
probe,en,single_submetric,avg_subordinate_chain_len,2,11,r2,-0.736577033996582
probe,en,single_submetric,avg_subordinate_chain_len,3,11,loss,0.028549644963017533
probe,en,single_submetric,avg_subordinate_chain_len,3,11,mse,0.02828172966837883
probe,en,single_submetric,avg_subordinate_chain_len,3,11,rmse,0.16817172672116687
probe,en,single_submetric,avg_subordinate_chain_len,3,11,r2,-0.15632414817810059
probe,en,single_submetric,avg_verb_edges,1,11,loss,0.07279100375516075
probe,en,single_submetric,avg_verb_edges,1,11,mse,0.07256637513637543
probe,en,single_submetric,avg_verb_edges,1,11,rmse,0.2693814676928898
probe,en,single_submetric,avg_verb_edges,1,11,r2,-0.21992838382720947
probe,en,single_submetric,avg_verb_edges,2,11,loss,0.061990449471133094
probe,en,single_submetric,avg_verb_edges,2,11,mse,0.06215044856071472
probe,en,single_submetric,avg_verb_edges,2,11,rmse,0.249299916888704
probe,en,single_submetric,avg_verb_edges,2,11,r2,-0.04482412338256836
probe,en,single_submetric,avg_verb_edges,3,11,loss,0.07224790432623454
probe,en,single_submetric,avg_verb_edges,3,11,mse,0.07212495058774948
probe,en,single_submetric,avg_verb_edges,3,11,rmse,0.26856088804542905
probe,en,single_submetric,avg_verb_edges,3,11,r2,-0.2125074863433838
probe,en,single_submetric,lexical_density,1,11,loss,0.028763517471296445
probe,en,single_submetric,lexical_density,1,11,mse,0.028907211497426033
probe,en,single_submetric,lexical_density,1,11,rmse,0.17002120896354675
probe,en,single_submetric,lexical_density,1,11,r2,-0.010303974151611328
probe,en,single_submetric,lexical_density,2,11,loss,0.02834399337215083
probe,en,single_submetric,lexical_density,2,11,mse,0.028456371277570724
probe,en,single_submetric,lexical_density,2,11,rmse,0.1686901635471693
probe,en,single_submetric,lexical_density,2,11,r2,0.005452930927276611
probe,en,single_submetric,lexical_density,3,11,loss,0.02928821396614824
probe,en,single_submetric,lexical_density,3,11,mse,0.02942218817770481
probe,en,single_submetric,lexical_density,3,11,rmse,0.17152897183188853
probe,en,single_submetric,lexical_density,3,11,r2,-0.028302311897277832
probe,en,single_submetric,n_tokens,1,11,loss,0.02796674200466701
probe,en,single_submetric,n_tokens,1,11,mse,0.028104955330491066
probe,en,single_submetric,n_tokens,1,11,rmse,0.16764532600251958
probe,en,single_submetric,n_tokens,1,11,r2,-0.48589110374450684
probe,en,single_submetric,n_tokens,2,11,loss,0.027421588876417706
probe,en,single_submetric,n_tokens,2,11,mse,0.027530936524271965
probe,en,single_submetric,n_tokens,2,11,rmse,0.16592449042944796
probe,en,single_submetric,n_tokens,2,11,r2,-0.4555431604385376
probe,en,single_submetric,n_tokens,3,11,loss,0.03188048542610237
probe,en,single_submetric,n_tokens,3,11,mse,0.03201240673661232
probe,en,single_submetric,n_tokens,3,11,rmse,0.1789201127224447
probe,en,single_submetric,n_tokens,3,11,r2,-0.6924756765365601
probe,fi,single_submetric,avg_links_len,1,11,loss,0.03417719421642167
probe,fi,single_submetric,avg_links_len,1,11,mse,0.0342613086104393
probe,fi,single_submetric,avg_links_len,1,11,rmse,0.1850981053669629
probe,fi,single_submetric,avg_links_len,1,11,r2,-0.8890998363494873
probe,fi,single_submetric,avg_links_len,2,11,loss,0.03739239914076669
probe,fi,single_submetric,avg_links_len,2,11,mse,0.0374874547123909
probe,fi,single_submetric,avg_links_len,2,11,rmse,0.19361677280749956
probe,fi,single_submetric,avg_links_len,2,11,r2,-1.0669832229614258
probe,fi,single_submetric,avg_links_len,3,11,loss,0.03811091078179223
probe,fi,single_submetric,avg_links_len,3,11,mse,0.0381745845079422
probe,fi,single_submetric,avg_links_len,3,11,rmse,0.19538317355376894
probe,fi,single_submetric,avg_links_len,3,11,r2,-1.104870080947876
probe,fi,single_submetric,avg_max_depth,1,11,loss,0.030243175104260445
probe,fi,single_submetric,avg_max_depth,1,11,mse,0.030362103134393692
probe,fi,single_submetric,avg_max_depth,1,11,rmse,0.1742472471357688
probe,fi,single_submetric,avg_max_depth,1,11,r2,0.004296064376831055
probe,fi,single_submetric,avg_max_depth,2,11,loss,0.03550037129649094
probe,fi,single_submetric,avg_max_depth,2,11,mse,0.035779017955064774
probe,fi,single_submetric,avg_max_depth,2,11,rmse,0.1891534243810161
probe,fi,single_submetric,avg_max_depth,2,11,r2,-0.1733478307723999
probe,fi,single_submetric,avg_max_depth,3,11,loss,0.03393260841923101
probe,fi,single_submetric,avg_max_depth,3,11,mse,0.034196048974990845
probe,fi,single_submetric,avg_max_depth,3,11,rmse,0.18492173743232795
probe,fi,single_submetric,avg_max_depth,3,11,r2,-0.12143552303314209
probe,fi,single_submetric,avg_subordinate_chain_len,1,11,loss,0.06074410437473229
probe,fi,single_submetric,avg_subordinate_chain_len,1,11,mse,0.060928937047719955
probe,fi,single_submetric,avg_subordinate_chain_len,1,11,rmse,0.2468378760395575
probe,fi,single_submetric,avg_subordinate_chain_len,1,11,r2,-0.37247025966644287
probe,fi,single_submetric,avg_subordinate_chain_len,2,11,loss,0.06394395258809839
probe,fi,single_submetric,avg_subordinate_chain_len,2,11,mse,0.06414759904146194
probe,fi,single_submetric,avg_subordinate_chain_len,2,11,rmse,0.2532737630341168
probe,fi,single_submetric,avg_subordinate_chain_len,2,11,r2,-0.4449729919433594
probe,fi,single_submetric,avg_subordinate_chain_len,3,11,loss,0.06502379423805646
probe,fi,single_submetric,avg_subordinate_chain_len,3,11,mse,0.06523546576499939
probe,fi,single_submetric,avg_subordinate_chain_len,3,11,rmse,0.2554123445822449
probe,fi,single_submetric,avg_subordinate_chain_len,3,11,r2,-0.4694780111312866
probe,fi,single_submetric,avg_verb_edges,1,11,loss,0.1097969226539135
probe,fi,single_submetric,avg_verb_edges,1,11,mse,0.10988251119852066
probe,fi,single_submetric,avg_verb_edges,1,11,rmse,0.33148531068287274
probe,fi,single_submetric,avg_verb_edges,1,11,r2,-0.552852988243103
probe,fi,single_submetric,avg_verb_edges,2,11,loss,0.0976931442107473
probe,fi,single_submetric,avg_verb_edges,2,11,mse,0.09775003790855408
probe,fi,single_submetric,avg_verb_edges,2,11,rmse,0.3126500246418575
probe,fi,single_submetric,avg_verb_edges,2,11,r2,-0.3813976049423218
probe,fi,single_submetric,avg_verb_edges,3,11,loss,0.09872196348650115
probe,fi,single_submetric,avg_verb_edges,3,11,mse,0.09883689135313034
probe,fi,single_submetric,avg_verb_edges,3,11,rmse,0.3143833509477408
probe,fi,single_submetric,avg_verb_edges,3,11,r2,-0.3967568874359131
probe,fi,single_submetric,lexical_density,1,11,loss,0.047867653625352044
probe,fi,single_submetric,lexical_density,1,11,mse,0.04818969964981079
probe,fi,single_submetric,lexical_density,1,11,rmse,0.21952152434285524
probe,fi,single_submetric,lexical_density,1,11,r2,-0.07758474349975586
probe,fi,single_submetric,lexical_density,2,11,loss,0.04693622115467276
probe,fi,single_submetric,lexical_density,2,11,mse,0.04723508656024933
probe,fi,single_submetric,lexical_density,2,11,rmse,0.21733634431509455
probe,fi,single_submetric,lexical_density,2,11,r2,-0.05623829364776611
probe,fi,single_submetric,lexical_density,3,11,loss,0.04719935517225947
probe,fi,single_submetric,lexical_density,3,11,mse,0.04750725254416466
probe,fi,single_submetric,lexical_density,3,11,rmse,0.21796158501938973
probe,fi,single_submetric,lexical_density,3,11,r2,-0.06232428550720215
probe,fi,single_submetric,n_tokens,1,11,loss,0.015520540265632527
probe,fi,single_submetric,n_tokens,1,11,mse,0.015713682398200035
probe,fi,single_submetric,n_tokens,1,11,rmse,0.12535422768379229
probe,fi,single_submetric,n_tokens,1,11,r2,-0.13648998737335205
probe,fi,single_submetric,n_tokens,2,11,loss,0.014372452228729213
probe,fi,single_submetric,n_tokens,2,11,mse,0.01453018095344305
probe,fi,single_submetric,n_tokens,2,11,rmse,0.12054120023229838
probe,fi,single_submetric,n_tokens,2,11,r2,-0.050893306732177734
probe,fi,single_submetric,n_tokens,3,11,loss,0.01611507111894233
probe,fi,single_submetric,n_tokens,3,11,mse,0.0163281112909317
probe,fi,single_submetric,n_tokens,3,11,rmse,0.1277814982340233
probe,fi,single_submetric,n_tokens,3,11,r2,-0.18092846870422363
probe,id,single_submetric,avg_links_len,1,11,loss,0.05974277162126133
probe,id,single_submetric,avg_links_len,1,11,mse,0.059708353132009506
probe,id,single_submetric,avg_links_len,1,11,rmse,0.2443529274062611
probe,id,single_submetric,avg_links_len,1,11,r2,-1.6894679069519043
probe,id,single_submetric,avg_links_len,2,11,loss,0.059343260313783376
probe,id,single_submetric,avg_links_len,2,11,mse,0.0592663548886776
probe,id,single_submetric,avg_links_len,2,11,rmse,0.2434468214799232
probe,id,single_submetric,avg_links_len,2,11,r2,-1.6695587635040283
probe,id,single_submetric,avg_links_len,3,11,loss,0.055373940616846085
probe,id,single_submetric,avg_links_len,3,11,mse,0.05526784807443619
probe,id,single_submetric,avg_links_len,3,11,rmse,0.23509114843914516
probe,id,single_submetric,avg_links_len,3,11,r2,-1.4894523620605469
probe,id,single_submetric,avg_max_depth,1,11,loss,0.036275356475796015
probe,id,single_submetric,avg_max_depth,1,11,mse,0.03667636960744858
probe,id,single_submetric,avg_max_depth,1,11,rmse,0.1915107558531598
probe,id,single_submetric,avg_max_depth,1,11,r2,-0.13844513893127441
probe,id,single_submetric,avg_max_depth,2,11,loss,0.03558628261089325
probe,id,single_submetric,avg_max_depth,2,11,mse,0.03584197908639908
probe,id,single_submetric,avg_max_depth,2,11,rmse,0.1893197799660645
probe,id,single_submetric,avg_max_depth,2,11,r2,-0.11254560947418213
probe,id,single_submetric,avg_max_depth,3,11,loss,0.03653920362038272
probe,id,single_submetric,avg_max_depth,3,11,mse,0.03685043379664421
probe,id,single_submetric,avg_max_depth,3,11,rmse,0.191964668094533
probe,id,single_submetric,avg_max_depth,3,11,r2,-0.14384829998016357
probe,id,single_submetric,avg_subordinate_chain_len,1,11,loss,0.08275844582489558
probe,id,single_submetric,avg_subordinate_chain_len,1,11,mse,0.08337188512086868
probe,id,single_submetric,avg_subordinate_chain_len,1,11,rmse,0.28874190052860127
probe,id,single_submetric,avg_subordinate_chain_len,1,11,r2,-0.5901259183883667
probe,id,single_submetric,avg_subordinate_chain_len,2,11,loss,0.09083978991423335
probe,id,single_submetric,avg_subordinate_chain_len,2,11,mse,0.09151306003332138
probe,id,single_submetric,avg_subordinate_chain_len,2,11,rmse,0.3025112560440047
probe,id,single_submetric,avg_subordinate_chain_len,2,11,r2,-0.745400071144104
probe,id,single_submetric,avg_subordinate_chain_len,3,11,loss,0.08079209019030843
probe,id,single_submetric,avg_subordinate_chain_len,3,11,mse,0.08136874437332153
probe,id,single_submetric,avg_subordinate_chain_len,3,11,rmse,0.2852520716372127
probe,id,single_submetric,avg_subordinate_chain_len,3,11,r2,-0.5519206523895264
probe,id,single_submetric,avg_verb_edges,1,11,loss,0.07069886422583035
probe,id,single_submetric,avg_verb_edges,1,11,mse,0.07032561302185059
probe,id,single_submetric,avg_verb_edges,1,11,rmse,0.2651897679433552
probe,id,single_submetric,avg_verb_edges,1,11,r2,-0.10107254981994629
probe,id,single_submetric,avg_verb_edges,2,11,loss,0.07421950676611491
probe,id,single_submetric,avg_verb_edges,2,11,mse,0.07392343878746033
probe,id,single_submetric,avg_verb_edges,2,11,rmse,0.2718886514502956
probe,id,single_submetric,avg_verb_edges,2,11,r2,-0.15740299224853516
probe,id,single_submetric,avg_verb_edges,3,11,loss,0.07712755086166519
probe,id,single_submetric,avg_verb_edges,3,11,mse,0.07676157355308533
probe,id,single_submetric,avg_verb_edges,3,11,rmse,0.27705879078831863
probe,id,single_submetric,avg_verb_edges,3,11,r2,-0.20183908939361572
probe,id,single_submetric,lexical_density,1,11,loss,0.06160889911864485
probe,id,single_submetric,lexical_density,1,11,mse,0.06220138818025589
probe,id,single_submetric,lexical_density,1,11,rmse,0.24940206129913178
probe,id,single_submetric,lexical_density,1,11,r2,-0.520098090171814
probe,id,single_submetric,lexical_density,2,11,loss,0.05086616213832583
probe,id,single_submetric,lexical_density,2,11,mse,0.05132589861750603
probe,id,single_submetric,lexical_density,2,11,rmse,0.2265521984389161
probe,id,single_submetric,lexical_density,2,11,r2,-0.2543191909790039
probe,id,single_submetric,lexical_density,3,11,loss,0.06249074957200459
probe,id,single_submetric,lexical_density,3,11,mse,0.06307537853717804
probe,id,single_submetric,lexical_density,3,11,rmse,0.25114812071201736
probe,id,single_submetric,lexical_density,3,11,r2,-0.541456937789917
