language,task,submetric,model_type,layer,metric,real,control1,control2,control3,control_mean,split
ar,single_submetric,n_tokens,probe,layer10,loss,0.0533605344593524,0.0843456678092479,0.0827939204871654,0.0853911817073822,0.08417692333459852,test
ar,single_submetric,n_tokens,probe,layer10,mse,0.0518261343240737,0.0826702639460563,0.0810566395521164,0.0836542025208473,0.08246036867300667,test
ar,single_submetric,n_tokens,probe,layer10,rmse,0.2276535401088105,0.287524371047145,0.2847044775765151,0.2892303623772015,0.28715307033362053,test
ar,single_submetric,n_tokens,probe,layer10,r2,0.3080881834030151,-0.1037005186080932,-0.0821576118469238,-0.1168367862701416,-0.10089830557505286,test
en,single_submetric,avg_links_len,probe,layer10,loss,0.0150291678894843,0.011946180569274,0.0116117558708148,0.0114724302797445,0.0116767889066111,test
en,single_submetric,avg_links_len,probe,layer10,mse,0.0148905105888843,0.0118202390149235,0.0114809330552816,0.0113340411335229,0.011545071067909333,test
en,single_submetric,avg_links_len,probe,layer10,rmse,0.1220266798240628,0.1087209226180663,0.1071491159799353,0.1064614537451137,0.10744383078103843,test
en,single_submetric,avg_links_len,probe,layer10,r2,-0.600937008857727,-0.2708401679992676,-0.2343599796295166,-0.2185671329498291,-0.2412557601928711,test
en,single_submetric,avg_max_depth,probe,layer10,loss,0.0202667528231229,0.0291743773434843,0.0286089666187763,0.0301072376647165,0.029296860542325703,test
en,single_submetric,avg_max_depth,probe,layer10,mse,0.0203050933778285,0.0291748158633708,0.0286131557077169,0.0301094707101583,0.029299147427082003,test
en,single_submetric,avg_max_depth,probe,layer10,rmse,0.1424959416188005,0.1708063695046847,0.1691542364462591,0.1735208077152661,0.17116047122206998,test
en,single_submetric,avg_max_depth,probe,layer10,r2,0.2817117571830749,-0.0320526361465454,-0.0121840238571167,-0.0651159286499023,-0.036450862884521464,test
en,single_submetric,avg_subordinate_chain_len,probe,layer10,loss,0.0272637403437069,0.0282473090503896,0.0442900471389293,0.0379199267231992,0.036819094304172705,test
en,single_submetric,avg_subordinate_chain_len,probe,layer10,mse,0.0270320810377597,0.0279861018061637,0.043870311230421,0.0375192277133464,0.0364585469166437,test
en,single_submetric,avg_subordinate_chain_len,probe,layer10,rmse,0.1644143577603847,0.1672904713549573,0.2094524080320421,0.1936988066905588,0.1901472286925194,test
en,single_submetric,avg_subordinate_chain_len,probe,layer10,r2,-0.1052310466766357,-0.1442370414733886,-0.7936773300170898,-0.5340076684951782,-0.49064067999521893,test
en,single_submetric,avg_verb_edges,probe,layer10,loss,0.0471457455839429,0.0649217718413898,0.0606177103306566,0.0674550033041409,0.0643314951587291,test
en,single_submetric,avg_verb_edges,probe,layer10,mse,0.0472076795995235,0.0650895982980728,0.0607559904456138,0.0675944685935974,0.064480019112428,test
en,single_submetric,avg_verb_edges,probe,layer10,rmse,0.2172732832161459,0.2551266318871333,0.2464873028081038,0.259989362462385,0.2538677657192074,test
en,single_submetric,avg_verb_edges,probe,layer10,r2,0.2063818573951721,-0.0942347049713134,-0.0213816165924072,-0.1363446712493896,-0.08398699760437006,test
en,single_submetric,lexical_density,probe,layer10,loss,0.0281783263864261,0.0303913887057985,0.029467884717243,0.029257931081312,0.029705734834784503,test
en,single_submetric,lexical_density,probe,layer10,mse,0.0282316040247678,0.0305201355367898,0.029605520889163,0.0293939355760812,0.029839864000677997,test
en,single_submetric,lexical_density,probe,layer10,rmse,0.1680226295020045,0.1747001303284857,0.1720625493509933,0.1714465968635168,0.1727364255143319,test
en,single_submetric,lexical_density,probe,layer10,r2,0.0133085250854492,-0.0666754245758056,-0.0347096920013427,-0.0273147821426391,-0.04289996623992914,test
en,single_submetric,n_tokens,probe,layer10,loss,0.0163336519950202,0.0264247152954339,0.0257571222526686,0.030186790972948,0.027456209507016837,test
en,single_submetric,n_tokens,probe,layer10,mse,0.0163394622504711,0.0264824926853179,0.0258066710084676,0.0302081946283578,0.027499119440714436,test
en,single_submetric,n_tokens,probe,layer10,rmse,0.1278259060224926,0.1627344237870955,0.1606445486422358,0.1738050477643209,0.16572800673121738,test
en,single_submetric,n_tokens,probe,layer10,r2,0.1361430883407592,-0.4001126289367676,-0.3643823862075805,-0.597088098526001,-0.4538610378901164,test
fi,single_submetric,avg_links_len,probe,layer10,loss,0.0286818947643041,0.0324722187859671,0.0373811522232634,0.0353182046008961,0.0350571918700422,test
fi,single_submetric,avg_links_len,probe,layer10,mse,0.0287736691534519,0.0326127409934997,0.0375424958765506,0.0354475528001785,0.03520092989007626,test
fi,single_submetric,avg_links_len,probe,layer10,rmse,0.1696280317443196,0.1805899803242133,0.1937588601239971,0.188275204953224,0.1875413484671448,test
fi,single_submetric,avg_links_len,probe,layer10,r2,-0.5865224599838257,-0.7982010841369629,-1.0700178146362305,-0.9545071125030518,-0.940908670425415,test
fi,single_submetric,avg_max_depth,probe,layer10,loss,0.0316184413220201,0.0380458052137068,0.0426529768322195,0.0408187112105744,0.04050583108550023,test
fi,single_submetric,avg_max_depth,probe,layer10,mse,0.0317842327058315,0.0383403748273849,0.0430241003632545,0.0411722622811794,0.04084557915727293,test
fi,single_submetric,avg_max_depth,probe,layer10,rmse,0.1782813302222965,0.1958069836021814,0.2074225165290753,0.2029094928316056,0.2020463309876208,test
fi,single_submetric,avg_max_depth,probe,layer10,r2,-0.0423415899276733,-0.2573456764221191,-0.4109452962875366,-0.3502155542373657,-0.33950217564900714,test
fi,single_submetric,avg_subordinate_chain_len,probe,layer10,loss,0.0722396546708686,0.0776211374572345,0.077185183763504,0.0804333710776908,0.0784132307661431,test
fi,single_submetric,avg_subordinate_chain_len,probe,layer10,mse,0.0728780403733253,0.0783190727233886,0.0779014900326728,0.0811497196555137,0.07912342747052503,test
fi,single_submetric,avg_subordinate_chain_len,probe,layer10,rmse,0.2699593309617679,0.2798554496939244,0.27910838402433,0.2848678986047985,0.2812772441076843,test
fi,single_submetric,avg_subordinate_chain_len,probe,layer10,r2,-0.6416327953338623,-0.7641961574554443,-0.7547898292541504,-0.8279585838317871,-0.7823148568471273,test
fi,single_submetric,avg_verb_edges,probe,layer10,loss,0.0871030464768409,0.1010285924587931,0.097643181681633,0.100184393780572,0.09961872264033271,test
fi,single_submetric,avg_verb_edges,probe,layer10,mse,0.0872401446104049,0.1010986864566803,0.0977249145507812,0.1003078371286392,0.09971047937870021,test
fi,single_submetric,avg_verb_edges,probe,layer10,rmse,0.295364426785632,0.3179601963401713,0.3126098439761314,0.3167141252433166,0.3157613885198731,test
fi,single_submetric,avg_verb_edges,probe,layer10,r2,-0.2328723669052124,-0.428720474243164,-0.38104248046875,-0.4175442457199096,-0.4091024001439412,test
fi,single_submetric,lexical_density,probe,layer10,loss,0.0434005569134439,0.0469956759895597,0.0475281711135591,0.0461689241762672,0.046897590426462,test
fi,single_submetric,lexical_density,probe,layer10,mse,0.0436510555446147,0.0472686402499675,0.0478073917329311,0.0464826673269271,0.04718623310327524,test
fi,single_submetric,lexical_density,probe,layer10,rmse,0.2089283502653835,0.2174135236133382,0.2186490149370244,0.2155983936093383,0.2172203107199003,test
fi,single_submetric,lexical_density,probe,layer10,r2,0.0239052772521972,-0.0569885969161987,-0.0690357685089111,-0.0394132137298584,-0.05514585971832273,test
fi,single_submetric,n_tokens,probe,layer10,loss,0.0111773568870765,0.0151668499623026,0.0139770404036555,0.0153880521122898,0.014843980826082633,test
fi,single_submetric,n_tokens,probe,layer10,mse,0.0112738395109772,0.0153311174362897,0.0141348969191312,0.015580628067255,0.0150155474742253,test
fi,single_submetric,n_tokens,probe,layer10,rmse,0.1061783382379723,0.1238188896586049,0.1188902726009629,0.1248223860822049,0.12251051611392423,test
fi,single_submetric,n_tokens,probe,layer10,r2,0.1846210956573486,-0.1088210344314575,-0.0223045349121093,-0.1268668174743652,-0.085997462272644,test
id,single_submetric,avg_links_len,probe,layer10,loss,0.0458783310438905,0.0489111595920154,0.0557729085641247,0.0546432520662035,0.053109106740781196,test
id,single_submetric,avg_links_len,probe,layer10,mse,0.0457828938961029,0.0487685464322567,0.0556587725877761,0.0545373186469078,0.05298821255564687,test
id,single_submetric,avg_links_len,probe,layer10,rmse,0.2139693760707426,0.220836017063016,0.2359211151800029,0.2335322646807241,0.23009646564124767,test
id,single_submetric,avg_links_len,probe,layer10,r2,-1.0622177124023438,-1.1967017650604248,-1.507061004638672,-1.4565467834472656,-1.3867698510487874,test
id,single_submetric,avg_max_depth,probe,layer10,loss,0.0267697335886103,0.037053745239973,0.0353675263800791,0.0363375129444258,0.036252928188159304,test
id,single_submetric,avg_max_depth,probe,layer10,mse,0.0268241986632347,0.0374287217855453,0.0356306880712509,0.0366840027272701,0.036581137528022105,test
id,single_submetric,avg_max_depth,probe,layer10,rmse,0.1637809471923847,0.1934650402153974,0.1887609283491976,0.1915306835138175,0.19125221735947084,test
id,single_submetric,avg_max_depth,probe,layer10,r2,0.16736900806427,-0.1617984771728515,-0.1059869527816772,-0.1386821269989013,-0.13548918565114335,test
id,single_submetric,avg_subordinate_chain_len,probe,layer10,loss,0.0645557237522942,0.1083753470863614,0.0970921388694218,0.1083521140473229,0.1046065333343687,test
id,single_submetric,avg_subordinate_chain_len,probe,layer10,mse,0.064904548227787,0.1091578379273414,0.097731314599514,0.1091098636388778,0.10533300538857775,test
id,single_submetric,avg_subordinate_chain_len,probe,layer10,rmse,0.2547637105786203,0.3303904325602384,0.3126200802883813,0.3303178221635609,0.32444277833739354,test
id,single_submetric,avg_subordinate_chain_len,probe,layer10,r2,-0.2379043102264404,-1.0819334983825684,-0.8639988899230957,-1.0810184478759766,-1.0089836120605469,test
id,single_submetric,avg_verb_edges,probe,layer10,loss,0.0482204029602663,0.070794547774962,0.0756800887840134,0.0779581516981124,0.07481092941902927,test
id,single_submetric,avg_verb_edges,probe,layer10,mse,0.0482069998979568,0.0703646019101142,0.0752879306674003,0.0775412395596504,0.07439792404572164,test
id,single_submetric,avg_verb_edges,probe,layer10,rmse,0.2195609252530077,0.2652632690556954,0.274386462252423,0.2784622767264004,0.2727040026781729,test
id,single_submetric,avg_verb_edges,probe,layer10,r2,0.2452335953712463,-0.1016830205917358,-0.1787664890289306,-0.2140460014343261,-0.16483183701833085,test
id,single_submetric,lexical_density,probe,layer10,loss,0.0390511862933635,0.0790991820394992,0.0519849133810826,0.0531133046107632,0.061399133343781664,test
id,single_submetric,lexical_density,probe,layer10,mse,0.0393640398979187,0.0798090100288391,0.0524697564542293,0.0535904839634895,0.0619564168155193,test
id,single_submetric,lexical_density,probe,layer10,rmse,0.1984037295463941,0.2825048849645597,0.2290627784128826,0.2314961856348599,0.24768794967076743,test
id,single_submetric,lexical_density,probe,layer10,r2,0.0380086302757263,-0.9503989219665528,-0.2822732925415039,-0.3096619844436645,-0.5141113996505737,test
id,single_submetric,n_tokens,probe,layer10,loss,0.0260506368109158,0.0331783096439072,0.0334452441228287,0.0343669872464878,0.03366351367107456,test
id,single_submetric,n_tokens,probe,layer10,mse,0.0260190833359956,0.0332038179039955,0.0334595814347267,0.0344089567661285,0.033690785368283564,test
id,single_submetric,n_tokens,probe,layer10,rmse,0.1613043190246177,0.1822191480168742,0.1829196037463637,0.1854965141616643,0.18354508864163407,test
id,single_submetric,n_tokens,probe,layer10,r2,0.1192054748535156,-0.1240111589431762,-0.1326693296432495,-0.1648074388504028,-0.14049597581227616,test
ja,single_submetric,avg_links_len,probe,layer10,loss,0.1011875482896963,0.1122338951875766,0.1179464291781187,0.1238844233254591,0.11802158256371813,test
ja,single_submetric,avg_links_len,probe,layer10,mse,0.1003631800413131,0.1114438846707344,0.1171104088425636,0.1229487881064415,0.1171676938732465,test
ja,single_submetric,avg_links_len,probe,layer10,rmse,0.3168014836475883,0.3338321204898271,0.3422139810740695,0.3506405397361256,0.3422288804333407,test
ja,single_submetric,avg_links_len,probe,layer10,r2,-1.3604278564453125,-1.6210331916809082,-1.7543034553527832,-1.891615629196167,-1.7556507587432861,test
ja,single_submetric,avg_max_depth,probe,layer10,loss,0.1010263655334711,0.0919451502462228,0.1035362357894579,0.0798612081756194,0.09178086473710002,test
ja,single_submetric,avg_max_depth,probe,layer10,mse,0.1029680743813514,0.093691237270832,0.1054146587848663,0.08099165558815,0.09336585054794944,test
ja,single_submetric,avg_max_depth,probe,layer10,rmse,0.3208863885884714,0.3060902436714245,0.3246762368650751,0.2845903294002627,0.3051189366455874,test
ja,single_submetric,avg_max_depth,probe,layer10,r2,-0.521162748336792,-0.3841146230697632,-0.5573065280914307,-0.1965018510818481,-0.37930766741434735,test
ja,single_submetric,avg_subordinate_chain_len,probe,layer10,loss,0.0835201994826396,0.0891778444250424,0.1182654003302256,0.1001089227696259,0.10251738917496463,test
ja,single_submetric,avg_subordinate_chain_len,probe,layer10,mse,0.0848574861884117,0.0905047208070755,0.120569571852684,0.1016604676842689,0.10424492011467612,test
ja,single_submetric,avg_subordinate_chain_len,probe,layer10,rmse,0.2913030830396611,0.3008400252743565,0.3472312944604562,0.3188423869002817,0.3223045688783648,test
ja,single_submetric,avg_subordinate_chain_len,probe,layer10,r2,-0.1532157659530639,-0.2299617528915405,-0.638543963432312,-0.3815687894821167,-0.41669150193532306,test
ja,single_submetric,avg_verb_edges,probe,layer10,loss,0.0846199467778205,0.1100086619456609,0.1084273109833399,0.1216656056543191,0.11336719286110664,test
ja,single_submetric,avg_verb_edges,probe,layer10,mse,0.0861581563949585,0.1114323064684867,0.1098055019974708,0.1234945282340049,0.11491077889998746,test
ja,single_submetric,avg_verb_edges,probe,layer10,rmse,0.293527096525957,0.3338147786849569,0.3313691325357129,0.3514178826326358,0.33886726461776856,test
ja,single_submetric,avg_verb_edges,probe,layer10,r2,0.0980737209320068,-0.1665027141571045,-0.1494728326797485,-0.2927732467651367,-0.20291626453399658,test
ja,single_submetric,lexical_density,probe,layer10,loss,0.0917165217300256,0.0747464081893364,0.0849838865300019,0.0823569539934396,0.08069574957092597,test
ja,single_submetric,lexical_density,probe,layer10,mse,0.0931921824812889,0.0755816102027893,0.0860906690359115,0.083510972559452,0.08172775059938427,test
ja,single_submetric,lexical_density,probe,layer10,rmse,0.3052739466140026,0.2749210981405198,0.2934121146713468,0.2889826509661991,0.28577195459268856,test
ja,single_submetric,lexical_density,probe,layer10,r2,-0.7784634828567505,-0.4423863887786865,-0.6429394483566284,-0.5937089920043945,-0.5596782763799032,test
ja,single_submetric,n_tokens,probe,layer10,loss,0.0515112628539403,0.0657327082008123,0.0750688121964534,0.0679357480257749,0.06957908947434686,test
ja,single_submetric,n_tokens,probe,layer10,mse,0.0516686402261257,0.065897025167942,0.0753899589180946,0.0679014399647712,0.06972947468360259,test
ja,single_submetric,n_tokens,probe,layer10,rmse,0.2273073694936565,0.2567041588442658,0.2745723200144083,0.2605790474400642,0.26395184209957945,test
ja,single_submetric,n_tokens,probe,layer10,r2,0.1339257359504699,-0.1045717000961303,-0.26369309425354,-0.1381698846817016,-0.16881155967712394,test
ko,single_submetric,avg_links_len,probe,layer10,loss,0.027250010919358,0.0348918826452323,0.0325918246858886,0.0314235556870698,0.032969087672730234,test
ko,single_submetric,avg_links_len,probe,layer10,mse,0.0274013169109821,0.0349770598113536,0.0326716192066669,0.0314949117600917,0.03304786359270406,test
ko,single_submetric,avg_links_len,probe,layer10,rmse,0.1655334313997693,0.1870215490561279,0.1807529230930082,0.1774680584220489,0.181747510190395,test
ko,single_submetric,avg_links_len,probe,layer10,r2,-0.1907472610473632,-0.5199575424194336,-0.4197726249694824,-0.3686379194259643,-0.43612269560496014,test
ko,single_submetric,avg_max_depth,probe,layer10,loss,0.0236408138381583,0.0419386061174528,0.0468306509511811,0.0389935041644743,0.042587587077702736,test
ko,single_submetric,avg_max_depth,probe,layer10,mse,0.0237853396683931,0.042043812572956,0.0468665845692157,0.0390967614948749,0.04266905287901553,test
ko,single_submetric,avg_max_depth,probe,layer10,rmse,0.1542249644784953,0.2050458791903804,0.2164869154688471,0.1977290102510882,0.2064206016367719,test
ko,single_submetric,avg_max_depth,probe,layer10,r2,0.3187636137008667,-0.2041776180267334,-0.3423068523406982,-0.119771122932434,-0.22208519776662186,test
ko,single_submetric,avg_subordinate_chain_len,probe,layer10,loss,0.0534931245659078,0.0635874542806829,0.0637758432754448,0.0587064054395471,0.0620232343318916,test
ko,single_submetric,avg_subordinate_chain_len,probe,layer10,mse,0.0534851104021072,0.0638373792171478,0.0639930292963981,0.0588964782655239,0.062242295593023265,test
ko,single_submetric,avg_subordinate_chain_len,probe,layer10,rmse,0.2312684812120044,0.2526606008406293,0.2529684353756377,0.2426859663547192,0.2494383341903287,test
ko,single_submetric,avg_subordinate_chain_len,probe,layer10,r2,-0.0584741830825805,-0.2633461952209472,-0.2664265632629394,-0.1655654907226562,-0.23177941640218092,test
ko,single_submetric,avg_verb_edges,probe,layer10,loss,0.0361867781196321,0.0352772194892168,0.0352523825796587,0.0347324584477714,0.035087353505548965,test
ko,single_submetric,avg_verb_edges,probe,layer10,mse,0.0361748710274696,0.0352184846997261,0.0351827144622802,0.0346774421632289,0.0350262137750784,test
ko,single_submetric,avg_verb_edges,probe,layer10,rmse,0.1901969269664198,0.1876658858176576,0.1875705586233625,0.1862188018520927,0.18715174876437093,test
ko,single_submetric,avg_verb_edges,probe,layer10,r2,-0.0426787137985229,-0.0151125192642211,-0.0140814781188964,0.0004822015762329,-0.009570598602294866,test
ko,single_submetric,lexical_density,probe,layer10,loss,0.0706146082707813,0.0733074050928865,0.0788950057966368,0.0710902943142822,0.07443090173460183,test
ko,single_submetric,lexical_density,probe,layer10,mse,0.0708438754081726,0.0734444037079811,0.0790058746933937,0.0712537989020347,0.07456802576780316,test
ko,single_submetric,lexical_density,probe,layer10,rmse,0.2661651280843766,0.2710062798312635,0.2810798368673813,0.2669340722014234,0.2730067296333561,test
ko,single_submetric,lexical_density,probe,layer10,r2,-0.7722254991531372,-0.8372799158096313,-0.976405382156372,-0.7824801206588745,-0.8653884728749593,test
ko,single_submetric,n_tokens,probe,layer10,loss,0.0735103551830564,0.093449558530535,0.0906744535480226,0.085117757320404,0.08974725646632054,test
ko,single_submetric,n_tokens,probe,layer10,mse,0.0730271786451339,0.0927353873848915,0.089959904551506,0.0844513401389122,0.08904887735843657,test
ko,single_submetric,n_tokens,probe,layer10,rmse,0.2702354133808779,0.3045248551184147,0.2999331668080508,0.2906051275165533,0.29835438314767293,test
ko,single_submetric,n_tokens,probe,layer10,r2,-0.7512272596359253,-1.2238397598266602,-1.1572823524475098,-1.025184154510498,-1.135435422261556,test
ru,single_submetric,avg_links_len,probe,layer10,loss,0.0163366197209273,0.0244984464453799,0.0201014110020228,0.0202797260135412,0.021626527820314632,test
ru,single_submetric,avg_links_len,probe,layer10,mse,0.0160318631678819,0.0243315529078245,0.0200057383626699,0.0201869010925292,0.021508064121007864,test
ru,single_submetric,avg_links_len,probe,layer10,rmse,0.1266169939932312,0.1559857458482169,0.141441642958041,0.1420806147668614,0.1465026678577064,test
ru,single_submetric,avg_links_len,probe,layer10,r2,0.0482743382453918,-0.4444335699081421,-0.1876331567764282,-0.198387861251831,-0.2768181959788004,test
ru,single_submetric,avg_max_depth,probe,layer10,loss,0.018839506432414,0.0269226638068045,0.0258263483909623,0.0262097498135907,0.026319587337119168,test
ru,single_submetric,avg_max_depth,probe,layer10,mse,0.0188407804816961,0.0269548259675502,0.0258436445146799,0.0262579638510942,0.026352144777774766,test
ru,single_submetric,avg_max_depth,probe,layer10,rmse,0.1372617225656742,0.1641792495035541,0.1607595860739878,0.1620430925744576,0.16232730938399983,test
ru,single_submetric,avg_max_depth,probe,layer10,r2,0.2275767922401428,-0.1050779819488525,-0.0595223903656005,-0.0765085220336914,-0.08036963144938147,test
ru,single_submetric,avg_subordinate_chain_len,probe,layer10,loss,0.0519388775740351,0.0526924771921975,0.0556585091565336,0.0577132398528712,0.055354742067200764,test
ru,single_submetric,avg_subordinate_chain_len,probe,layer10,mse,0.0516116619110107,0.0523779317736625,0.0553508698940277,0.0573972277343273,0.0550420098006725,test
ru,single_submetric,avg_subordinate_chain_len,probe,layer10,rmse,0.227182001732115,0.2288622550217981,0.2352676558603577,0.2395771853376846,0.23456903207328014,test
ru,single_submetric,avg_subordinate_chain_len,probe,layer10,r2,-0.3665858507156372,-0.3868752717971802,-0.4655935764312744,-0.5197774171829224,-0.4574154218037923,test
ru,single_submetric,avg_verb_edges,probe,layer10,loss,0.0463245202388082,0.0515259504318237,0.0537349533821855,0.0529378939952169,0.05273293260307537,test
ru,single_submetric,avg_verb_edges,probe,layer10,mse,0.0458853729069232,0.0510750785470008,0.0532693862915039,0.0524522177875041,0.052265560875336264,test
ru,single_submetric,avg_verb_edges,probe,layer10,rmse,0.2142087134243686,0.2259979613779754,0.2308016167436959,0.2290244916761179,0.22860802326592974,test
ru,single_submetric,avg_verb_edges,probe,layer10,r2,-0.1211432218551635,-0.2479462623596191,-0.3015609979629516,-0.2815946340560913,-0.27703396479288733,test
ru,single_submetric,lexical_density,probe,layer10,loss,0.0390311479568481,0.0409864772643361,0.039752661915762,0.0405545381030866,0.04043122576106157,test
ru,single_submetric,lexical_density,probe,layer10,mse,0.0386517010629177,0.0405575111508369,0.0393493250012397,0.040136769413948,0.040014535188674864,test
ru,single_submetric,lexical_density,probe,layer10,rmse,0.1966003587558214,0.2013889548878908,0.1983666428642673,0.2003416317542314,0.2000324098354632,test
ru,single_submetric,lexical_density,probe,layer10,r2,0.0385127067565918,-0.0088956356048583,0.0211588144302368,0.0015705823898315,0.004611253738403333,test
ru,single_submetric,n_tokens,probe,layer10,loss,0.008333875099197,0.0139515588193067,0.0109328876382538,0.0125371986734015,0.012473881710320668,test
ru,single_submetric,n_tokens,probe,layer10,mse,0.0084472680464386,0.0141440015286207,0.0110806301236152,0.0127146653831005,0.012646432345112132,test
ru,single_submetric,n_tokens,probe,layer10,rmse,0.0919090204846004,0.1189285564051826,0.105264572025042,0.1127593250383333,0.1123174844895193,test
ru,single_submetric,n_tokens,probe,layer10,r2,0.2574144005775451,-0.2433761358261108,0.0259197950363159,-0.1177256107330322,-0.1117273171742757,test
ar,single_submetric,avg_links_len,probe,layer11,loss,0.0584745347499847,0.1087758108973503,0.0769615732133388,0.0854854926466941,0.0904076255857944,test
ar,single_submetric,avg_links_len,probe,layer11,mse,0.0566312372684478,0.1056533306837081,0.0748134925961494,0.083176665008068,0.08788116276264184,test
ar,single_submetric,avg_links_len,probe,layer11,rmse,0.2379731860282747,0.3250435827450039,0.2735205524200136,0.2884036494361125,0.29565592820037667,test
ar,single_submetric,avg_links_len,probe,layer11,r2,-0.222739577293396,-1.2811880111694336,-0.6153172254562378,-0.7958886623382568,-0.8974646329879761,test
ar,single_submetric,avg_max_depth,probe,layer11,loss,0.0392677038908004,0.0576629675924778,0.0745829604566097,0.0578459344804287,0.06336395417650541,test
ar,single_submetric,avg_max_depth,probe,layer11,mse,0.0391818471252918,0.0577236264944076,0.0744951665401458,0.0579280219972133,0.06338227167725556,test
ar,single_submetric,avg_max_depth,probe,layer11,rmse,0.1979440504922838,0.2402574171475412,0.2729380269221309,0.2406824089899662,0.25129261768654615,test
ar,single_submetric,avg_max_depth,probe,layer11,r2,0.2055646181106567,-0.1703811883926391,-0.5104341506958008,-0.1745253801345825,-0.28511357307434076,test
ar,single_submetric,avg_subordinate_chain_len,probe,layer11,loss,0.0804497011005878,0.0890525929629802,0.0992951296269893,0.0828092403709888,0.09038565432031943,test
ar,single_submetric,avg_subordinate_chain_len,probe,layer11,mse,0.0799664482474327,0.0884693562984466,0.098535917699337,0.082336701452732,0.08978065848350521,test
ar,single_submetric,avg_subordinate_chain_len,probe,layer11,rmse,0.2827833945751283,0.297437987315754,0.313904312967084,0.2869437252367302,0.2994286751731894,test
ar,single_submetric,avg_subordinate_chain_len,probe,layer11,r2,-0.4479100704193115,-0.60186767578125,-0.7841376066207886,-0.4908270835876465,-0.6256107886632284,test
ar,single_submetric,avg_verb_edges,probe,layer11,loss,0.1078584685921669,0.1601496070623397,0.1578328847885131,0.1428809285163879,0.15362114012241357,test
ar,single_submetric,avg_verb_edges,probe,layer11,mse,0.108644351363182,0.1600675731897354,0.1577803045511245,0.1434658914804458,0.1537712564071019,test
ar,single_submetric,avg_verb_edges,probe,layer11,rmse,0.3296124259841884,0.4000844575708177,0.3972156902126659,0.3787689156734563,0.39202302115231324,test
ar,single_submetric,avg_verb_edges,probe,layer11,r2,-0.5741018056869507,-1.3191509246826172,-1.2860116958618164,-1.0786161422729492,-1.227926254272461,test
ar,single_submetric,lexical_density,probe,layer11,loss,0.0602082945406436,0.0614205293357372,0.0624021090567111,0.0624895177781581,0.0621040520568688,test
ar,single_submetric,lexical_density,probe,layer11,mse,0.0598114505410194,0.0608739033341407,0.0617320500314235,0.061648666858673,0.0614182067414124,test
ar,single_submetric,lexical_density,probe,layer11,rmse,0.2445637964642752,0.2467263734061293,0.248459352875724,0.248291495743759,0.2478257406752041,test
ar,single_submetric,lexical_density,probe,layer11,r2,-0.0306909084320068,-0.0489994287490844,-0.0637873411178588,-0.0623503923416137,-0.05837905406951897,test
ar,single_submetric,n_tokens,probe,layer11,loss,0.0563483163714408,0.1082770943641662,0.105130523443222,0.1086258560419082,0.10734449128309881,test
ar,single_submetric,n_tokens,probe,layer11,mse,0.0548338703811168,0.1058039218187332,0.1027958542108535,0.1061940118670463,0.10493126263221099,test
ar,single_submetric,n_tokens,probe,layer11,rmse,0.2341663305881459,0.3252751478652084,0.3206179255919007,0.3258742270678157,0.32392243350830824,test
ar,single_submetric,n_tokens,probe,layer11,r2,0.2679329514503479,-0.412549614906311,-0.3723900318145752,-0.4177576303482055,-0.40089909235636395,test
en,single_submetric,avg_links_len,probe,layer11,loss,0.0094167147097843,0.0126605852107916,0.0104145372419485,0.011595400981605,0.011556841144781699,test
en,single_submetric,avg_links_len,probe,layer11,mse,0.0093237161636352,0.0125391036272048,0.010311578400433,0.0114795360714197,0.011443406033019167,test
en,single_submetric,avg_links_len,probe,layer11,rmse,0.0965593918976049,0.1119781390593936,0.1015459423139746,0.1071425969044045,0.10688889275925757,test
en,single_submetric,avg_links_len,probe,layer11,r2,-0.0024292469024658,-0.3481281995773315,-0.1086381673812866,-0.2342098951339721,-0.23032542069753006,test
en,single_submetric,avg_max_depth,probe,layer11,loss,0.0218775451981595,0.031011814251542,0.028697431353586,0.0322026799299887,0.03063730851170557,test
en,single_submetric,avg_max_depth,probe,layer11,mse,0.0219697598367929,0.0310269650071859,0.0287250578403472,0.0322426185011863,0.030664880449573134,test
en,single_submetric,avg_max_depth,probe,layer11,rmse,0.1482219951181097,0.176144727446455,0.1694846832027817,0.1795622969923986,0.17506390254721174,test
en,single_submetric,avg_max_depth,probe,layer11,r2,0.2228245735168457,-0.0975720882415771,-0.0161426067352294,-0.1405754089355468,-0.08476336797078443,test
en,single_submetric,avg_subordinate_chain_len,probe,layer11,loss,0.0264506486377545,0.0280973196827939,0.0428704606103045,0.0285496449630175,0.033172475085371966,test
en,single_submetric,avg_subordinate_chain_len,probe,layer11,mse,0.0262540336698293,0.027835814282298,0.0424737334251403,0.0282817296683788,0.03286375912527237,test
en,single_submetric,avg_subordinate_chain_len,probe,layer11,rmse,0.1620309651573716,0.1668406853327391,0.2060915656331922,0.1681717267211668,0.18036799256236602,test
en,single_submetric,avg_subordinate_chain_len,probe,layer11,r2,-0.0734199285507202,-0.1380923986434936,-0.736577033996582,-0.1563241481781005,-0.34366452693939203,test
en,single_submetric,avg_verb_edges,probe,layer11,loss,0.0647989373121942,0.0727910037551607,0.061990449471133,0.0722479043262345,0.06900978585084273,test
en,single_submetric,avg_verb_edges,probe,layer11,mse,0.0645526647567749,0.0725663751363754,0.0621504485607147,0.0721249505877494,0.06894725809494649,test
