is_control,control_index,is_cross_lingual,file_path,train_loss,train_accuracy,train_f1,val_loss,val_accuracy,val_f1,test_loss,test_accuracy,test_f1,train_mse,train_rmse,train_r2,val_mse,val_rmse,val_r2,test_mse,test_rmse,test_r2,layer,model_type,task,task_type,language,submetric,train_language,eval_language,train_mae,val_mae,test_mae,train_ar_mse,train_ar_rmse,train_ar_mae,train_ar_r2,train_en_mse,train_en_rmse,train_en_mae,train_en_r2,train_fi_mse,train_fi_rmse,train_fi_mae,train_fi_r2,train_id_mse,train_id_rmse,train_id_mae,train_id_r2,train_ja_mse,train_ja_rmse,train_ja_mae,train_ja_r2,train_ko_mse,train_ko_rmse,train_ko_mae,train_ko_r2,train_ru_mse,train_ru_rmse,train_ru_mae,train_ru_r2,val_ar_mse,val_ar_rmse,val_ar_mae,val_ar_r2,val_en_mse,val_en_rmse,val_en_mae,val_en_r2,val_fi_mse,val_fi_rmse,val_fi_mae,val_fi_r2,val_id_mse,val_id_rmse,val_id_mae,val_id_r2,val_ja_mse,val_ja_rmse,val_ja_mae,val_ja_r2,val_ko_mse,val_ko_rmse,val_ko_mae,val_ko_r2,val_ru_mse,val_ru_rmse,val_ru_mae,val_ru_r2,test_ar_mse,test_ar_rmse,test_ar_mae,test_ar_r2,test_en_mse,test_en_rmse,test_en_mae,test_en_r2,test_fi_mse,test_fi_rmse,test_fi_mae,test_fi_r2,test_id_mse,test_id_rmse,test_id_mae,test_id_r2,test_ja_mse,test_ja_rmse,test_ja_mae,test_ja_r2,test_ko_mse,test_ko_rmse,test_ko_mae,test_ko_r2,test_ru_mse,test_ru_rmse,test_ru_mae,test_ru_r2,train_ar_accuracy,train_ar_f1,train_en_accuracy,train_en_f1,train_fi_accuracy,train_fi_f1,train_id_accuracy,train_id_f1,train_ja_accuracy,train_ja_f1,train_ko_accuracy,train_ko_f1,train_ru_accuracy,train_ru_f1,val_ar_accuracy,val_ar_f1,val_en_accuracy,val_en_f1,val_fi_accuracy,val_fi_f1,val_id_accuracy,val_id_f1,val_ja_accuracy,val_ja_f1,val_ko_accuracy,val_ko_f1,val_ru_accuracy,val_ru_f1,test_ar_accuracy,test_ar_f1,test_en_accuracy,test_en_f1,test_fi_accuracy,test_fi_f1,test_id_accuracy,test_id_f1,test_ja_accuracy,test_ja_f1,test_ko_accuracy,test_ko_f1,test_ru_accuracy,test_ru_f1
True,3.0,False,final_glot500_results/by_layer/layer_2/n_tokens/fi/control3/results.json,0.014913317430764437,,,0.0181506322696805,,,0.014957999211869069,,,0.014869916252791882,0.1219422660638709,-0.01443779468536377,0.018072612583637238,0.13443441740728912,0.01897573471069336,0.015091963112354279,0.12284935128992044,-0.09152424335479736,2.0,lm_probe,single_submetric,regression,fi,n_tokens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,2.0,False,final_glot500_results/by_layer/layer_2/n_tokens/fi/control2/results.json,0.014763906014462312,,,0.0182485468685627,,,0.014801802047129189,,,0.01480764802545309,0.12168667973715566,-0.01018977165222168,0.018171463161706924,0.13480156958176312,0.013609886169433594,0.014938303269445896,0.12222235175877567,-0.08041083812713623,2.0,lm_probe,single_submetric,regression,fi,n_tokens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,1.0,False,final_glot500_results/by_layer/layer_2/n_tokens/ar/control1/results.json,0.019744147738767048,,,0.05209134208659331,,,0.07899102866649628,,,0.019873257726430893,0.14097254245572396,-0.02495872974395752,0.05326535552740097,0.23079288448173824,-0.025527000427246094,0.07742127776145935,0.2782467929041759,-0.03362321853637695,2.0,lm_probe,single_submetric,regression,ar,n_tokens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,3.0,False,final_glot500_results/by_layer/layer_2/n_tokens/ar/control3/results.json,0.019455698252256428,,,0.05124054104089737,,,0.07726737260818481,,,0.01948254369199276,0.13957988283414183,-0.004807829856872559,0.05250206217169762,0.22913328473117478,-0.010831236839294434,0.07571038603782654,0.275155203544884,-0.01078176498413086,2.0,lm_probe,single_submetric,regression,ar,n_tokens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,2.0,False,final_glot500_results/by_layer/layer_2/n_tokens/ar/control2/results.json,0.020463221765581577,,,0.050704499085744224,,,0.0767898477613926,,,0.02056869864463806,0.14341791605178922,-0.06082606315612793,0.051822055131196976,0.2276445807200272,0.002261042594909668,0.0752953439950943,0.27439997083654055,-0.005240678787231445,2.0,lm_probe,single_submetric,regression,ar,n_tokens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,1.0,False,final_glot500_results/by_layer/layer_2/n_tokens/ja/control1/results.json,0.02084093004465103,,,0.019567635531226795,,,0.058069211741288505,,,0.020922066643834114,0.1446446218973734,-0.00677490234375,0.019597461447119713,0.13999093344613325,0.019180357456207275,0.05791078507900238,0.24064659789617301,0.029294371604919434,2.0,lm_probe,single_submetric,regression,ja,n_tokens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,3.0,False,final_glot500_results/by_layer/layer_2/n_tokens/ja/control3/results.json,0.02077992552270492,,,0.020258574125667412,,,0.06072973149518172,,,0.020818499848246574,0.14428617344793152,-0.001791238784790039,0.020233049988746643,0.14224292597084273,-0.01262974739074707,0.060640450567007065,0.246252818394038,-0.016460537910461426,2.0,lm_probe,single_submetric,regression,ja,n_tokens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,2.0,False,final_glot500_results/by_layer/layer_2/n_tokens/ja/control2/results.json,0.02125654957567652,,,0.019725611433386803,,,0.05911852357288202,,,0.021077590063214302,0.14518123178708156,-0.014258742332458496,0.019765034317970276,0.14058817275279695,0.010793685913085938,0.05895307660102844,0.24280254652912608,0.01182335615158081,2.0,lm_probe,single_submetric,regression,ja,n_tokens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,1.0,False,final_glot500_results/by_layer/layer_2/n_tokens/en/control1/results.json,0.020935490832974513,,,0.03486730344593525,,,0.0288481278611081,,,0.02091923914849758,0.14463484762842455,0.001372218132019043,0.036767732352018356,0.19174913911675942,-0.0033103227615356445,0.028949277475476265,0.1701448720222748,-0.5305299758911133,2.0,lm_probe,single_submetric,regression,en,n_tokens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,3.0,False,final_glot500_results/by_layer/layer_2/n_tokens/en/control3/results.json,0.021461225524544717,,,0.03440042231231928,,,0.02543003990181855,,,0.02132849022746086,0.14604276848738817,-0.018164396286010742,0.03655920922756195,0.1912046265851377,0.0023798346519470215,0.025508347898721695,0.15971333037264515,-0.34861016273498535,2.0,lm_probe,single_submetric,regression,en,n_tokens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,2.0,False,final_glot500_results/by_layer/layer_2/n_tokens/en/control2/results.json,0.021328609641641377,,,0.03426445331424475,,,0.024845925558890616,,,0.021375857293605804,0.14620484702500736,-0.02042555809020996,0.036494508385658264,0.19103535899319335,0.004145324230194092,0.024917801842093468,0.15785373559752544,-0.31738829612731934,2.0,lm_probe,single_submetric,regression,en,n_tokens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,1.0,False,final_glot500_results/by_layer/layer_2/n_tokens/id/control1/results.json,0.03225672283830742,,,0.033342425152659415,,,0.036432853766850064,,,0.03223913162946701,0.17955258736500293,-0.0068552494049072266,0.033236391842365265,0.18230850732306836,3.3795833587646484e-05,0.03639599680900574,0.19077734878387878,-0.2320723533630371,2.0,lm_probe,single_submetric,regression,id,n_tokens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,3.0,False,final_glot500_results/by_layer/layer_2/n_tokens/id/control3/results.json,0.033366927954678736,,,0.034505763277411464,,,0.03516515131507601,,,0.033298950642347336,0.18248000066403808,-0.039954423904418945,0.0341767817735672,0.18486963453625152,-0.02825927734375,0.03516766056418419,0.18753042570256218,-0.19049084186553955,2.0,lm_probe,single_submetric,regression,id,n_tokens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,2.0,False,final_glot500_results/by_layer/layer_2/n_tokens/id/control2/results.json,0.03291526692919433,,,0.03421937078237534,,,0.03529136361820357,,,0.032912787050008774,0.1814188166922295,-0.027894020080566406,0.03395765274763107,0.18427602325758788,-0.021666526794433594,0.03528304025530815,0.18783780305175035,-0.1943967342376709,2.0,lm_probe,single_submetric,regression,id,n_tokens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,1.0,False,final_glot500_results/by_layer/layer_2/n_tokens/ru/control1/results.json,0.01475741211945812,,,0.020560019090771674,,,0.012556034339857953,,,0.014741172082722187,0.12141322861501619,-0.01186525821685791,0.019608139991760254,0.14002906838139093,0.003756701946258545,0.012664609588682652,0.11253714759439504,-0.11332523822784424,2.0,lm_probe,single_submetric,regression,ru,n_tokens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,3.0,False,final_glot500_results/by_layer/layer_2/n_tokens/ru/control3/results.json,0.014709778567776085,,,0.021319810301065445,,,0.011118097962545497,,,0.014736497774720192,0.121393977505971,-0.011544346809387207,0.020848477259278297,0.14439001786577318,-0.05926191806793213,0.011245094239711761,0.10604288868053229,0.011461973190307617,2.0,lm_probe,single_submetric,regression,ru,n_tokens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,2.0,False,final_glot500_results/by_layer/layer_2/n_tokens/ru/control2/results.json,0.014874268049995105,,,0.020185121335089207,,,0.01271373372791069,,,0.014911924488842487,0.1221143909981231,-0.023586034774780273,0.01913895457983017,0.1383436105493498,0.027594923973083496,0.012816817499697208,0.11321138414354454,-0.12670552730560303,2.0,lm_probe,single_submetric,regression,ru,n_tokens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,1.0,False,final_glot500_results/by_layer/layer_2/avg_max_depth/ko/control1/results.json,0.02948432124437804,,,0.0321937657892704,,,0.035671914262431006,,,0.029261257499456406,0.17105922219937866,-0.001842498779296875,0.033440954983234406,0.1828686823467441,0.0018364191055297852,0.03582584485411644,0.18927716411156534,-0.026088714599609375,2.0,lm_probe,single_submetric,regression,ko,avg_max_depth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,3.0,False,final_glot500_results/by_layer/layer_2/avg_max_depth/ko/control3/results.json,0.029297023773827452,,,0.030949370563030244,,,0.03468692010002477,,,0.028848331421613693,0.16984796560928744,0.012295246124267578,0.032268986105918884,0.17963570387291855,0.03681790828704834,0.03483138233423233,0.1866316755918789,0.002393662929534912,2.0,lm_probe,single_submetric,regression,ko,avg_max_depth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,2.0,False,final_glot500_results/by_layer/layer_2/avg_max_depth/ko/control2/results.json,0.029288642544378626,,,0.03190186135470867,,,0.03498672880232334,,,0.02952893078327179,0.17183984050060042,-0.011007070541381836,0.0330403633415699,0.18177008373648812,0.013793468475341797,0.035152189433574677,0.18748917151018263,-0.006794571876525879,2.0,lm_probe,single_submetric,regression,ko,avg_max_depth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,1.0,False,final_glot500_results/by_layer/layer_2/avg_max_depth/fi/control1/results.json,0.0312853991240263,,,0.046200744807720184,,,0.031190783849784305,,,0.03129976615309715,0.17691739923788488,-0.00942683219909668,0.046114712953567505,0.21474336533073032,-0.009543299674987793,0.031211961060762405,0.176669072168171,-0.023574471473693848,2.0,lm_probe,single_submetric,regression,fi,avg_max_depth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,3.0,False,final_glot500_results/by_layer/layer_2/avg_max_depth/fi/control3/results.json,0.031244202268620333,,,0.04739926755428314,,,0.03186938565756593,,,0.03125080466270447,0.1767789712118058,-0.007847785949707031,0.047315098345279694,0.21752034007255436,-0.03582203388214111,0.0318911112844944,0.17858082563504515,-0.04584670066833496,2.0,lm_probe,single_submetric,regression,fi,avg_max_depth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,2.0,False,final_glot500_results/by_layer/layer_2/avg_max_depth/fi/control2/results.json,0.031197119305531183,,,0.0472574457526207,,,0.031593126111796925,,,0.03122050315141678,0.17669324591340999,-0.006870627403259277,0.04717472195625305,0.21719742621921892,-0.03274893760681152,0.03161252290010452,0.17779910826577427,-0.036710500717163086,2.0,lm_probe,single_submetric,regression,fi,avg_max_depth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,1.0,False,final_glot500_results/by_layer/layer_2/avg_max_depth/ar/control1/results.json,0.021168708719963594,,,0.03540395355472962,,,0.05078697502613068,,,0.021289968863129616,0.14591082503751945,-0.0012530088424682617,0.037395283579826355,0.1933786016596106,0.0063860416412353516,0.05076437070965767,0.22530949982115195,-0.029278039932250977,2.0,lm_probe,single_submetric,regression,ar,avg_max_depth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,3.0,False,final_glot500_results/by_layer/layer_2/avg_max_depth/ar/control3/results.json,0.02129620099292388,,,0.03549262943367163,,,0.050696250051259995,,,0.02130773290991783,0.1459716853020401,-0.0020884275436401367,0.0375063419342041,0.19366554142181336,0.003435194492340088,0.05067567527294159,0.22511258355085703,-0.02747976779937744,2.0,lm_probe,single_submetric,regression,ar,avg_max_depth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,2.0,False,final_glot500_results/by_layer/layer_2/avg_max_depth/ar/control2/results.json,0.02124479908259615,,,0.035304208286106586,,,0.05199528224766255,,,0.021268492564558983,0.1458372125507032,-0.0002429485321044922,0.0372910350561142,0.19310886840358782,0.009155988693237305,0.05196796730160713,0.22796483786234914,-0.05368173122406006,2.0,lm_probe,single_submetric,regression,ar,avg_max_depth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,1.0,False,final_glot500_results/by_layer/layer_2/avg_max_depth/ja/control1/results.json,0.01714658722281456,,,0.029643225173155468,,,0.07979606837034225,,,0.017167354002594948,0.13102424967384835,-0.0044792890548706055,0.02891380339860916,0.17004059338466554,0.00946110486984253,0.08103703707456589,0.28467004948635866,-0.19717228412628174,2.0,lm_probe,single_submetric,regression,ja,avg_max_depth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,3.0,False,final_glot500_results/by_layer/layer_2/avg_max_depth/ja/control3/results.json,0.017046305661400158,,,0.028390468408664066,,,0.07451288464168708,,,0.016997653990983963,0.13037505125975585,0.005449891090393066,0.02772483043372631,0.1665077488699139,0.05019330978393555,0.07551776617765427,0.2748049602493635,-0.11563527584075928,2.0,lm_probe,single_submetric,regression,ja,avg_max_depth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,2.0,False,final_glot500_results/by_layer/layer_2/avg_max_depth/ja/control2/results.json,0.017039025699098907,,,0.030097273799280327,,,0.08263053807119529,,,0.017060866579413414,0.13061725222731266,0.001751244068145752,0.029337391257286072,0.17128161389152682,-0.005050301551818848,0.08392468839883804,0.2896975809337007,-0.23983192443847656,2.0,lm_probe,single_submetric,regression,ja,avg_max_depth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,1.0,False,final_glot500_results/by_layer/layer_2/avg_max_depth/en/control1/results.json,0.026421258014937242,,,0.034254564344882964,,,0.028523968931819712,,,0.02648383006453514,0.1627385328203961,-0.048763155937194824,0.035438552498817444,0.1882513014531837,0.0012091398239135742,0.028575243428349495,0.16904213506800456,-0.01084291934967041,2.0,lm_probe,single_submetric,regression,en,avg_max_depth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,3.0,False,final_glot500_results/by_layer/layer_2/avg_max_depth/en/control3/results.json,0.026463913756112258,,,0.03389698155224323,,,0.028325328470340798,,,0.026445670053362846,0.16262124723836935,-0.04725205898284912,0.0350562185049057,0.1872330593268873,0.011984646320343018,0.028377175331115723,0.1684552621057464,-0.0038362741470336914,2.0,lm_probe,single_submetric,regression,en,avg_max_depth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,2.0,False,final_glot500_results/by_layer/layer_2/avg_max_depth/en/control2/results.json,0.025274734782675903,,,0.034373312070965764,,,0.027714354119130542,,,0.025278529152274132,0.15899222984873862,-0.0010330677032470703,0.036257658153772354,0.19041443788161747,-0.02187633514404297,0.027746010571718216,0.16657133778570135,0.018491029739379883,2.0,lm_probe,single_submetric,regression,en,avg_max_depth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,1.0,False,final_glot500_results/by_layer/layer_2/avg_max_depth/id/control1/results.json,0.028707123175263406,,,0.043355432152748105,,,0.032080943030970435,,,0.02874400094151497,0.16954055839684784,-1.6808509826660156e-05,0.04187558591365814,0.20463525090672463,-0.027904868125915527,0.03222327306866646,0.17950842060657338,-0.00021982192993164062,2.0,lm_probe,single_submetric,regression,id,avg_max_depth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,3.0,False,final_glot500_results/by_layer/layer_2/avg_max_depth/id/control3/results.json,0.02880214775602023,,,0.04714939296245575,,,0.03338473556297166,,,0.028858445584774017,0.16987773716639276,-0.003998279571533203,0.04540856555104256,0.21309285664011018,-0.11462771892547607,0.03362354636192322,0.1833672445174525,-0.04368472099304199,2.0,lm_probe,single_submetric,regression,id,avg_max_depth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,2.0,False,final_glot500_results/by_layer/layer_2/avg_max_depth/id/control2/results.json,0.02889352824228505,,,0.043707015365362166,,,0.03272570802697113,,,0.02876872569322586,0.16961345964641444,-0.0008769035339355469,0.04221691936254501,0.20546756279896108,-0.03628349304199219,0.032855067402124405,0.18125966843764335,-0.019830822944641113,2.0,lm_probe,single_submetric,regression,id,avg_max_depth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,1.0,False,final_glot500_results/by_layer/layer_2/avg_max_depth/ru/control1/results.json,0.021493347696959972,,,0.03912926688790321,,,0.02471011065478836,,,0.02147686295211315,0.14654986507026593,-0.007144927978515625,0.03659722954034805,0.19130402384776973,-0.015934467315673828,0.02471333183348179,0.15720474494582468,-0.013182520866394043,2.0,lm_probe,single_submetric,regression,ru,avg_max_depth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,3.0,False,final_glot500_results/by_layer/layer_2/avg_max_depth/ru/control3/results.json,0.020790669601410627,,,0.04193366914987564,,,0.02502102910407952,,,0.02070382796227932,0.14388824817294607,0.02910614013671875,0.039918020367622375,0.1997949458009946,-0.10811924934387207,0.025041021406650543,0.15824355091646086,-0.026616930961608887,2.0,lm_probe,single_submetric,regression,ru,avg_max_depth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,2.0,False,final_glot500_results/by_layer/layer_2/avg_max_depth/ru/control2/results.json,0.021711249966174365,,,0.03907866328954697,,,0.025484486616083553,,,0.021766528487205505,0.1475348382152687,-0.020728707313537598,0.036416660994291306,0.19083149895730345,-0.010921835899353027,0.025482995435595512,0.15963394199102995,-0.04473674297332764,2.0,lm_probe,single_submetric,regression,ru,avg_max_depth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,1.0,False,final_glot500_results/by_layer/layer_2/lexical_density/ko/control1/results.json,0.03403387729950408,,,0.04890724457800388,,,0.10636997116463524,,,0.034017302095890045,0.18443780007333108,0.006675064563751221,0.046021342277526855,0.21452585456659265,-0.10749101638793945,0.10646269470453262,0.32628621592787616,-1.6632633209228516,2.0,lm_probe,single_submetric,regression,ko,lexical_density,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,3.0,False,final_glot500_results/by_layer/layer_2/lexical_density/ko/control3/results.json,0.03376126832308921,,,0.04699896760284901,,,0.0997169337102345,,,0.03414348512887955,0.18477955820079112,0.002990543842315674,0.04422397166490555,0.21029496347964577,-0.06423771381378174,0.09981304407119751,0.315932024447028,-1.4969160556793213,2.0,lm_probe,single_submetric,regression,ko,lexical_density,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
